amount,from_user_id,to_user_id,from_name,to_name,created_at
252.85,14,9,Oscar,Julia,2023-09-11 19:23:55
207.51,5,18,Frank,Steve,2023-09-03 08:04:18
446.40,6,2,Grace,Charlie,2023-06-22 03:25:36
821.26,2,5,Charlie,Frank,2023-12-26 20:03:42
528.99,20,17,Alice,Rachel,2023-10-02 12:17:49
890.67,12,12,Mia,Mia,2023-09-05 11:17:59
903.92,4,11,Eva,Lily,2023-09-08 00:41:11
557.91,7,9,Hannah,Julia,2023-04-06 13:39:48
802.02,11,2,Lily,Charlie,2023-02-22 05:06:07
243.17,8,3,Ivan,David,2023-08-31 02:59:53
664.86,4,5,Eva,Frank,2023-04-18 21:25:38
64.45,4,15,Eva,Paul,2023-11-02 04:41:06
214.43,9,12,Julia,Mia,2023-03-29 17:00:49
937.40,14,13,Oscar,Nora,2023-03-02 11:22:50
4.49,16,20,Quinn,Alice,2023-11-14 07:05:01
396.35,15,3,Paul,David,2023-05-23 10:26:29
511.12,13,17,Nora,Rachel,2023-10-07 20:07:16
455.00,2,10,Charlie,Kyle,2023-11-12 08:41:48
375.33,8,11,Ivan,Lily,2023-06-23 18:36:28
611.38,1,6,Bob,Grace,2023-10-23 12:50:36
739.52,11,15,Lily,Paul,2023-10-22 06:58:05
741.73,13,1,Nora,Bob,2023-10-31 10:55:23
642.53,11,19,Lily,Tina,2023-01-29 05:57:30
620.88,10,13,Kyle,Nora,2023-11-02 10:12:10
363.21,19,5,Tina,Frank,2023-06-10 04:50:05
514.89,7,9,Hannah,Julia,2023-11-26 03:02:16
714.26,10,7,Kyle,Hannah,2023-05-24 21:46:13
577.04,6,16,Grace,Quinn,2023-03-29 22:05:40
73.06,17,5,Rachel,Frank,2023-09-04 09:25:37
785.96,18,20,Steve,Alice,2023-01-18 15:31:06
339.36,4,13,Eva,Nora,2023-11-29 01:50:55
664.96,9,6,Julia,Grace,2023-01-07 00:32:48
301.72,10,7,Kyle,Hannah,2023-12-14 21:00:31
378.76,19,5,Tina,Frank,2023-04-29 15:36:45
370.23,11,17,Lily,Rachel,2023-03-12 12:59:48
424.93,7,20,Hannah,Alice,2023-03-14 00:50:04
39.67,14,9,Oscar,Julia,2023-04-17 15:27:31
316.84,3,5,David,Frank,2023-12-10 20:15:14
88.46,13,7,Nora,Hannah,2023-08-02 20:05:41
784.13,4,12,Eva,Mia,2023-11-07 03:27:05
64.86,9,18,Julia,Steve,2023-05-16 02:26:27
730.02,12,2,Mia,Charlie,2023-11-07 17:04:08
851.94,18,3,Steve,David,2023-05-03 05:20:44
990.02,13,14,Nora,Oscar,2023-03-31 14:21:21
407.19,17,14,Rachel,Oscar,2023-05-02 09:13:45
446.43,13,12,Nora,Mia,2023-04-23 06:24:49
520.06,10,8,Kyle,Ivan,2023-05-31 18:15:32
656.92,7,1,Hannah,Bob,2023-01-14 03:37:04
775.19,12,18,Mia,Steve,2023-05-04 20:33:43
987.84,2,18,Charlie,Steve,2023-09-22 21:36:01
781.21,18,12,Steve,Mia,2023-11-23 12:13:26
556.49,20,6,Alice,Grace,2023-11-16 08:28:26
677.96,8,10,Ivan,Kyle,2023-05-14 02:15:24
718.79,13,19,Nora,Tina,2023-03-14 02:55:26
76.61,10,12,Kyle,Mia,2023-01-01 17:44:25
623.46,1,19,Bob,Tina,2023-07-05 15:10:19
23.39,1,2,Bob,Charlie,2023-09-16 23:28:53
307.85,9,19,Julia,Tina,2023-02-01 16:43:37
596.75,2,16,Charlie,Quinn,2023-09-26 14:28:36
368.87,3,6,David,Grace,2023-01-26 09:29:22
387.52,2,2,Charlie,Charlie,2023-05-01 12:29:39
841.90,19,20,Tina,Alice,2023-11-19 01:00:27
143.60,11,20,Lily,Alice,2023-02-13 03:11:58
599.08,14,16,Oscar,Quinn,2023-05-09 05:24:42
457.69,7,4,Hannah,Eva,2023-04-19 21:43:22
861.43,8,9,Ivan,Julia,2023-03-10 08:39:25
365.75,6,2,Grace,Charlie,2023-07-14 03:16:01
112.44,6,15,Grace,Paul,2023-10-12 19:38:46
809.97,6,12,Grace,Mia,2023-09-07 02:57:28
755.03,6,5,Grace,Frank,2023-12-14 16:56:36
384.89,18,7,Steve,Hannah,2023-01-13 10:22:54
539.75,5,2,Frank,Charlie,2023-05-04 19:32:31
50.54,3,10,David,Kyle,2023-03-15 19:36:11
980.57,5,6,Frank,Grace,2023-05-22 13:46:56
333.85,18,20,Steve,Alice,2023-12-11 08:35:54
665.07,20,15,Alice,Paul,2023-07-24 21:29:03
980.06,11,16,Lily,Quinn,2023-10-04 19:26:24
263.95,19,20,Tina,Alice,2023-08-08 14:51:53
964.90,12,20,Mia,Alice,2023-12-12 03:09:13
326.04,10,11,Kyle,Lily,2023-06-15 15:28:25
10.00,10,13,Kyle,Nora,2023-01-20 08:25:21
531.89,6,17,Grace,Rachel,2023-04-07 02:51:46
944.02,10,4,Kyle,Eva,2023-08-25 21:27:00
385.90,19,17,Tina,Rachel,2023-09-18 13:24:56
613.64,12,13,Mia,Nora,2023-11-09 12:40:43
742.35,12,17,Mia,Rachel,2023-06-16 05:12:01
70.40,16,11,Quinn,Lily,2023-12-13 07:47:21
430.51,16,9,Quinn,Julia,2023-01-18 03:21:32
44.42,15,3,Paul,David,2023-10-21 05:09:45
623.69,18,14,Steve,Oscar,2023-02-16 06:37:22
333.82,5,18,Frank,Steve,2023-08-25 01:26:23
360.08,14,6,Oscar,Grace,2023-05-02 21:00:09
174.31,17,8,Rachel,Ivan,2023-04-07 09:57:13
161.64,12,6,Mia,Grace,2023-09-04 02:02:16
773.19,13,3,Nora,David,2023-05-07 18:16:12
136.52,3,14,David,Oscar,2023-02-21 16:13:01
254.77,3,10,David,Kyle,2023-12-09 07:01:02
460.08,4,13,Eva,Nora,2023-08-25 12:37:58
926.69,11,4,Lily,Eva,2023-05-18 07:35:37
13.97,1,11,Bob,Lily,2023-08-21 00:24:58
386.66,18,1,Steve,Bob,2023-12-30 17:38:07
943.87,4,8,Eva,Ivan,2023-03-29 11:42:26
992.63,4,14,Eva,Oscar,2023-10-03 08:30:22
674.37,2,9,Charlie,Julia,2023-01-24 18:51:21
339.59,8,10,Ivan,Kyle,2023-09-18 21:02:22
548.22,9,15,Julia,Paul,2023-11-16 14:19:58
998.57,16,1,Quinn,Bob,2023-09-03 00:51:55
509.49,8,4,Ivan,Eva,2023-11-27 20:38:59
255.88,19,14,Tina,Oscar,2023-01-28 00:08:19
90.73,8,9,Ivan,Julia,2023-09-08 04:42:01
69.84,13,1,Nora,Bob,2023-11-19 11:14:28
272.73,7,3,Hannah,David,2023-11-18 22:57:35
146.71,13,1,Nora,Bob,2023-12-02 18:17:17
34.49,18,1,Steve,Bob,2023-01-31 22:43:12
988.40,3,9,David,Julia,2023-03-10 16:28:09
570.63,10,11,Kyle,Lily,2023-08-31 09:51:54
542.30,2,13,Charlie,Nora,2023-01-26 00:09:39
693.15,17,11,Rachel,Lily,2023-02-03 01:15:40
810.57,19,15,Tina,Paul,2023-12-09 14:45:01
339.82,8,20,Ivan,Alice,2023-06-21 12:32:38
715.61,17,7,Rachel,Hannah,2023-11-26 05:34:29
899.28,7,16,Hannah,Quinn,2023-11-16 13:45:47
240.09,9,12,Julia,Mia,2023-07-26 09:30:00
601.11,20,6,Alice,Grace,2023-04-28 18:20:28
475.34,14,8,Oscar,Ivan,2023-04-11 19:00:32
548.24,10,18,Kyle,Steve,2023-05-15 12:58:38
352.97,20,6,Alice,Grace,2023-10-12 05:38:18
984.72,7,13,Hannah,Nora,2023-03-15 23:13:42
813.79,19,17,Tina,Rachel,2023-12-25 22:15:41
88.04,12,8,Mia,Ivan,2023-06-26 12:38:45
790.11,17,17,Rachel,Rachel,2023-09-01 09:04:46
500.10,19,15,Tina,Paul,2023-08-01 02:13:33
633.51,7,7,Hannah,Hannah,2023-12-16 04:59:53
165.02,10,9,Kyle,Julia,2023-06-14 23:07:40
682.53,16,4,Quinn,Eva,2023-01-28 04:41:34
498.73,7,19,Hannah,Tina,2023-11-25 07:19:16
335.82,2,6,Charlie,Grace,2023-04-08 06:43:16
231.84,10,13,Kyle,Nora,2023-09-26 00:26:24
209.92,7,9,Hannah,Julia,2023-01-09 14:39:08
273.22,13,8,Nora,Ivan,2023-10-07 11:01:26
168.33,1,3,Bob,David,2023-02-17 17:32:59
485.02,9,10,Julia,Kyle,2023-12-24 09:55:14
802.80,12,4,Mia,Eva,2023-03-26 18:25:45
604.88,12,12,Mia,Mia,2023-02-22 14:47:21
898.23,15,8,Paul,Ivan,2023-05-23 12:43:22
621.72,19,20,Tina,Alice,2023-05-02 06:35:58
796.80,1,7,Bob,Hannah,2023-08-02 17:45:33
733.51,17,4,Rachel,Eva,2023-09-29 03:46:29
249.43,20,5,Alice,Frank,2023-04-12 21:45:59
344.60,8,6,Ivan,Grace,2023-10-20 11:02:40
998.54,14,20,Oscar,Alice,2023-04-02 04:20:34
716.42,6,10,Grace,Kyle,2023-07-12 23:35:20
869.40,13,17,Nora,Rachel,2023-07-18 19:04:58
636.84,6,9,Grace,Julia,2023-01-09 13:41:16
564.68,4,1,Eva,Bob,2023-10-30 01:43:53
955.12,7,1,Hannah,Bob,2023-09-28 06:34:00
549.46,7,1,Hannah,Bob,2023-12-22 05:40:18
291.78,20,18,Alice,Steve,2023-01-25 20:21:29
462.00,11,17,Lily,Rachel,2023-10-01 05:59:46
82.44,11,11,Lily,Lily,2023-05-26 21:20:46
283.73,12,19,Mia,Tina,2023-10-03 21:31:15
747.39,20,5,Alice,Frank,2023-01-05 12:40:29
935.10,5,3,Frank,David,2023-08-16 14:03:10
78.06,13,8,Nora,Ivan,2023-08-10 04:30:18
999.97,10,7,Kyle,Hannah,2023-01-12 02:53:55
64.59,8,12,Ivan,Mia,2023-03-19 00:40:27
695.85,11,18,Lily,Steve,2023-05-03 04:40:26
761.03,14,9,Oscar,Julia,2023-08-11 12:27:03
774.83,10,6,Kyle,Grace,2023-10-22 02:36:06
679.23,10,3,Kyle,David,2023-04-15 12:59:28
199.75,12,16,Mia,Quinn,2023-06-10 13:04:45
628.61,16,11,Quinn,Lily,2023-06-16 02:11:18
163.88,16,3,Quinn,David,2023-06-11 12:42:08
208.65,6,16,Grace,Quinn,2023-05-11 23:24:42
12.00,1,8,Bob,Ivan,2023-07-15 13:32:43
282.39,12,6,Mia,Grace,2023-04-29 03:18:30
523.15,11,12,Lily,Mia,2023-05-28 03:49:07
471.39,12,12,Mia,Mia,2023-08-05 02:54:37
592.50,14,2,Oscar,Charlie,2023-06-05 12:38:51
240.98,14,10,Oscar,Kyle,2023-05-26 13:21:58
975.87,13,3,Nora,David,2023-04-28 18:49:41
802.32,11,16,Lily,Quinn,2023-12-14 09:07:31
603.12,17,7,Rachel,Hannah,2023-01-13 02:36:53
600.91,11,16,Lily,Quinn,2023-08-01 17:27:11
405.37,15,18,Paul,Steve,2023-06-07 22:48:39
812.23,18,16,Steve,Quinn,2023-09-06 14:04:56
835.29,14,14,Oscar,Oscar,2023-03-21 21:04:49
299.93,20,1,Alice,Bob,2023-12-10 12:13:17
145.96,15,13,Paul,Nora,2023-09-01 00:14:07
989.25,10,16,Kyle,Quinn,2023-11-17 08:25:07
851.37,19,13,Tina,Nora,2023-12-03 02:46:05
842.08,10,20,Kyle,Alice,2023-10-23 03:01:31
445.20,17,18,Rachel,Steve,2023-01-25 12:52:01
728.07,3,1,David,Bob,2023-02-08 03:12:34
798.06,1,15,Bob,Paul,2023-10-03 06:58:31
896.58,20,19,Alice,Tina,2023-03-31 00:43:22
428.38,17,7,Rachel,Hannah,2023-10-15 13:50:56
236.92,8,11,Ivan,Lily,2023-06-09 01:00:39
622.51,17,6,Rachel,Grace,2023-05-25 04:54:25
630.95,6,6,Grace,Grace,2023-09-08 22:42:06
999.86,9,8,Julia,Ivan,2023-09-08 09:03:20
145.64,15,11,Paul,Lily,2023-12-15 13:28:28
905.57,19,2,Tina,Charlie,2023-07-21 07:53:08
91.83,3,9,David,Julia,2023-05-04 12:54:44
353.91,5,4,Frank,Eva,2023-07-31 12:30:53
18.11,8,16,Ivan,Quinn,2023-03-10 08:11:39
609.22,4,19,Eva,Tina,2023-09-19 05:15:58
34.31,11,15,Lily,Paul,2023-07-09 22:37:36
591.59,5,10,Frank,Kyle,2023-12-03 06:00:06
909.67,10,12,Kyle,Mia,2023-01-13 18:40:25
983.01,20,10,Alice,Kyle,2023-04-25 13:21:30
731.11,1,16,Bob,Quinn,2023-02-06 05:48:34
488.80,9,6,Julia,Grace,2023-03-29 03:08:11
176.80,12,3,Mia,David,2023-12-03 13:26:45
103.65,9,9,Julia,Julia,2023-06-01 21:01:50
167.64,3,17,David,Rachel,2023-09-03 01:05:55
443.86,16,5,Quinn,Frank,2023-05-28 06:47:30
92.92,13,17,Nora,Rachel,2023-12-18 04:01:27
587.67,14,8,Oscar,Ivan,2023-04-10 14:55:00
745.83,7,7,Hannah,Hannah,2023-03-10 12:53:00
131.36,8,20,Ivan,Alice,2023-08-30 00:51:12
822.20,8,11,Ivan,Lily,2023-06-25 06:25:08
685.22,7,20,Hannah,Alice,2023-09-17 23:28:40
858.80,16,14,Quinn,Oscar,2023-07-28 23:03:03
525.93,5,16,Frank,Quinn,2023-12-09 05:56:03
276.37,14,19,Oscar,Tina,2023-10-03 09:35:32
946.01,19,14,Tina,Oscar,2023-09-29 00:40:47
490.79,14,6,Oscar,Grace,2023-04-28 17:32:53
391.90,17,18,Rachel,Steve,2023-05-30 04:56:07
541.74,7,2,Hannah,Charlie,2023-02-12 13:40:06
162.56,19,13,Tina,Nora,2023-08-04 15:55:17
242.94,12,5,Mia,Frank,2023-11-21 03:51:12
839.90,10,12,Kyle,Mia,2023-09-28 19:13:17
735.44,1,17,Bob,Rachel,2023-11-14 06:24:35
302.10,19,1,Tina,Bob,2023-10-22 05:12:27
723.54,18,3,Steve,David,2023-05-28 20:55:49
873.47,5,10,Frank,Kyle,2023-11-10 17:38:36
487.79,12,13,Mia,Nora,2023-05-23 08:38:17
338.12,17,17,Rachel,Rachel,2023-05-19 22:58:56
711.98,7,4,Hannah,Eva,2023-07-26 09:27:08
56.30,12,2,Mia,Charlie,2023-01-12 09:24:37
479.40,4,18,Eva,Steve,2023-07-28 21:55:48
333.16,11,12,Lily,Mia,2023-01-15 06:09:01
619.00,17,5,Rachel,Frank,2023-06-23 22:51:50
883.68,13,11,Nora,Lily,2023-11-27 07:57:57
690.45,13,10,Nora,Kyle,2023-03-01 16:05:49
65.11,19,5,Tina,Frank,2023-09-20 23:38:42
110.82,13,6,Nora,Grace,2023-11-23 20:13:17
427.26,15,12,Paul,Mia,2023-07-15 16:05:28
38.12,7,2,Hannah,Charlie,2023-09-08 11:17:04
790.51,2,19,Charlie,Tina,2023-04-16 17:34:25
533.45,4,17,Eva,Rachel,2023-04-20 13:25:43
388.92,6,7,Grace,Hannah,2023-02-11 15:15:46
858.07,6,6,Grace,Grace,2023-03-11 10:20:45
451.17,1,5,Bob,Frank,2023-01-13 16:33:55
78.87,6,11,Grace,Lily,2023-10-14 12:41:25
642.32,16,13,Quinn,Nora,2023-09-17 12:53:48
654.69,8,18,Ivan,Steve,2023-07-06 06:28:16
336.46,3,3,David,David,2023-03-20 12:37:46
388.81,11,13,Lily,Nora,2023-08-18 02:27:39
763.46,2,10,Charlie,Kyle,2023-07-07 07:09:43
952.39,2,10,Charlie,Kyle,2023-01-22 16:12:12
342.60,17,4,Rachel,Eva,2023-11-14 02:24:20
540.95,20,3,Alice,David,2023-05-17 02:33:41
665.48,19,16,Tina,Quinn,2023-03-27 14:34:54
812.77,3,17,David,Rachel,2023-08-06 15:59:13
393.94,1,1,Bob,Bob,2023-10-15 11:56:37
596.17,10,15,Kyle,Paul,2023-12-21 14:59:43
497.34,9,13,Julia,Nora,2023-03-21 15:22:48
545.89,7,14,Hannah,Oscar,2023-04-13 07:44:49
969.55,3,13,David,Nora,2023-05-18 03:35:20
61.03,3,15,David,Paul,2023-12-27 06:04:33
110.79,15,6,Paul,Grace,2023-04-23 10:23:00
192.60,18,19,Steve,Tina,2023-11-13 09:03:30
783.79,17,20,Rachel,Alice,2023-10-30 12:07:55
721.09,5,20,Frank,Alice,2023-07-28 06:54:19
190.26,12,4,Mia,Eva,2023-08-02 17:26:38
723.77,12,18,Mia,Steve,2023-12-26 22:39:52
397.51,15,5,Paul,Frank,2023-12-27 16:15:57
172.50,2,9,Charlie,Julia,2023-01-29 19:07:33
807.09,13,1,Nora,Bob,2023-07-25 02:36:01
603.34,11,19,Lily,Tina,2023-10-17 23:50:17
480.66,8,10,Ivan,Kyle,2023-07-16 08:40:00
647.72,5,20,Frank,Alice,2023-10-08 23:55:30
2.72,19,10,Tina,Kyle,2023-08-11 21:21:40
315.30,13,10,Nora,Kyle,2023-07-05 01:21:35
71.03,20,10,Alice,Kyle,2023-01-15 19:11:41
423.85,8,1,Ivan,Bob,2023-07-08 22:24:16
447.44,1,11,Bob,Lily,2023-08-23 08:43:56
809.31,13,5,Nora,Frank,2023-07-26 17:42:43
247.61,4,17,Eva,Rachel,2023-04-13 07:41:18
334.67,7,11,Hannah,Lily,2023-06-23 05:36:04
257.13,7,18,Hannah,Steve,2023-04-01 07:15:50
314.56,19,17,Tina,Rachel,2023-01-13 09:20:37
143.17,12,19,Mia,Tina,2023-04-01 05:47:53
351.32,7,19,Hannah,Tina,2023-02-19 17:04:03
859.16,15,12,Paul,Mia,2023-08-17 11:46:29
765.41,3,4,David,Eva,2023-07-18 13:55:25
862.56,14,16,Oscar,Quinn,2023-09-27 21:24:17
859.71,10,4,Kyle,Eva,2023-03-19 09:49:36
62.19,5,20,Frank,Alice,2023-05-05 05:13:33
5.66,18,14,Steve,Oscar,2023-12-19 20:55:25
686.57,7,20,Hannah,Alice,2023-09-18 07:51:57
923.83,16,16,Quinn,Quinn,2023-03-30 10:34:54
310.29,2,9,Charlie,Julia,2023-06-19 00:27:44
940.79,19,17,Tina,Rachel,2023-07-21 13:16:05
371.23,9,13,Julia,Nora,2023-06-04 15:54:17
814.90,1,7,Bob,Hannah,2023-08-10 23:48:23
965.64,13,5,Nora,Frank,2023-02-01 13:52:03
834.02,11,1,Lily,Bob,2023-11-30 13:42:54
778.20,13,7,Nora,Hannah,2023-04-28 09:20:26
332.87,4,14,Eva,Oscar,2023-04-27 06:15:55
419.53,6,19,Grace,Tina,2023-05-23 12:21:56
306.38,14,1,Oscar,Bob,2023-06-28 15:56:54
278.54,14,3,Oscar,David,2023-09-25 07:35:44
238.24,8,1,Ivan,Bob,2023-09-06 23:37:16
889.25,9,3,Julia,David,2023-03-13 03:00:14
57.11,19,13,Tina,Nora,2023-10-11 09:44:24
292.65,16,11,Quinn,Lily,2023-04-06 23:49:05
505.98,9,20,Julia,Alice,2023-12-14 05:51:42
447.89,10,16,Kyle,Quinn,2023-03-08 01:02:18
564.75,5,20,Frank,Alice,2023-11-30 14:19:50
163.28,9,3,Julia,David,2023-05-29 15:34:30
154.19,13,12,Nora,Mia,2023-06-12 22:54:59
216.86,7,10,Hannah,Kyle,2023-09-12 20:25:35
971.06,19,15,Tina,Paul,2023-07-29 06:34:02
25.25,16,1,Quinn,Bob,2023-03-30 10:35:43
47.40,9,16,Julia,Quinn,2023-04-16 01:52:24
974.73,16,14,Quinn,Oscar,2023-01-29 09:48:33
367.36,6,13,Grace,Nora,2023-02-08 07:34:32
629.14,18,4,Steve,Eva,2023-05-05 04:31:14
637.08,8,4,Ivan,Eva,2023-07-20 23:15:08
656.46,11,2,Lily,Charlie,2023-06-16 17:31:08
23.73,15,5,Paul,Frank,2023-02-16 08:39:36
938.26,3,11,David,Lily,2023-02-22 01:36:21
919.02,19,15,Tina,Paul,2023-01-06 01:52:14
21.68,15,1,Paul,Bob,2023-04-22 06:56:30
444.72,11,8,Lily,Ivan,2023-09-20 05:12:30
589.92,4,2,Eva,Charlie,2023-06-19 09:23:36
432.31,2,5,Charlie,Frank,2023-02-26 19:03:38
701.67,2,14,Charlie,Oscar,2023-01-30 14:29:45
406.82,17,20,Rachel,Alice,2023-09-01 20:34:01
555.60,3,2,David,Charlie,2023-06-08 19:57:51
321.52,5,18,Frank,Steve,2023-05-15 03:24:11
720.31,11,15,Lily,Paul,2023-04-26 05:01:06
625.14,5,4,Frank,Eva,2023-02-13 08:15:12
984.41,2,3,Charlie,David,2023-07-31 12:34:35
53.53,15,17,Paul,Rachel,2023-05-31 13:25:51
775.14,7,5,Hannah,Frank,2023-08-09 13:12:52
219.01,17,19,Rachel,Tina,2023-07-09 19:09:52
843.40,2,7,Charlie,Hannah,2023-01-31 13:06:32
117.49,7,18,Hannah,Steve,2023-03-13 23:13:56
334.35,6,11,Grace,Lily,2023-01-30 04:44:36
335.52,8,20,Ivan,Alice,2023-01-13 06:28:59
53.91,18,16,Steve,Quinn,2023-10-15 19:55:11
101.04,1,12,Bob,Mia,2023-02-10 04:21:44
414.72,6,9,Grace,Julia,2023-05-17 17:46:37
649.57,2,7,Charlie,Hannah,2023-02-12 12:49:56
554.03,2,12,Charlie,Mia,2023-04-24 18:36:36
681.35,14,5,Oscar,Frank,2023-12-04 19:32:03
826.63,20,1,Alice,Bob,2023-07-14 23:40:22
303.45,15,16,Paul,Quinn,2023-07-09 09:45:20
824.47,12,17,Mia,Rachel,2023-05-06 21:58:38
480.24,2,7,Charlie,Hannah,2023-07-21 01:55:35
529.34,2,4,Charlie,Eva,2023-09-17 09:52:17
20.78,3,18,David,Steve,2023-05-15 13:30:53
272.21,9,10,Julia,Kyle,2023-11-12 15:50:37
871.63,1,2,Bob,Charlie,2023-03-24 06:35:03
265.97,1,4,Bob,Eva,2023-07-05 15:06:20
647.81,20,12,Alice,Mia,2023-01-24 10:35:12
581.68,2,4,Charlie,Eva,2023-09-22 23:57:07
21.95,11,1,Lily,Bob,2023-02-11 15:46:45
600.93,6,3,Grace,David,2023-02-05 00:51:35
803.39,9,14,Julia,Oscar,2023-12-23 17:38:17
492.12,18,3,Steve,David,2023-02-26 15:43:40
277.96,7,2,Hannah,Charlie,2023-07-29 08:55:14
556.89,1,2,Bob,Charlie,2023-03-18 16:34:22
159.45,15,2,Paul,Charlie,2023-06-13 13:09:11
925.34,8,8,Ivan,Ivan,2023-03-06 22:21:45
440.85,15,8,Paul,Ivan,2023-09-22 10:58:40
918.27,14,20,Oscar,Alice,2023-11-12 12:52:01
344.85,8,1,Ivan,Bob,2023-08-07 16:31:28
554.58,15,8,Paul,Ivan,2023-09-28 07:06:14
613.75,1,12,Bob,Mia,2023-06-15 14:02:53
695.43,9,20,Julia,Alice,2023-06-04 19:20:15
134.57,7,11,Hannah,Lily,2023-06-18 22:42:02
207.92,19,19,Tina,Tina,2023-04-25 16:24:00
863.74,8,2,Ivan,Charlie,2023-02-16 14:03:34
9.93,7,12,Hannah,Mia,2023-11-27 22:05:56
415.48,17,11,Rachel,Lily,2023-02-28 12:36:18
685.59,14,16,Oscar,Quinn,2023-04-03 04:01:03
69.22,9,17,Julia,Rachel,2023-12-24 07:46:38
659.39,4,2,Eva,Charlie,2023-07-02 07:57:03
536.37,2,16,Charlie,Quinn,2023-04-06 14:15:50
323.02,15,1,Paul,Bob,2023-11-22 19:24:09
522.25,5,9,Frank,Julia,2023-07-20 20:43:16
137.17,15,1,Paul,Bob,2023-03-30 08:13:44
716.64,2,17,Charlie,Rachel,2023-03-21 01:21:05
733.71,2,5,Charlie,Frank,2023-12-04 23:47:56
194.84,6,17,Grace,Rachel,2023-09-06 02:45:23
176.60,12,17,Mia,Rachel,2023-05-15 03:17:01
494.50,15,6,Paul,Grace,2023-09-06 21:09:43
680.92,14,11,Oscar,Lily,2023-11-03 03:48:38
500.62,4,6,Eva,Grace,2023-11-08 01:32:03
893.70,16,9,Quinn,Julia,2023-08-20 16:19:04
232.39,8,12,Ivan,Mia,2023-08-19 04:17:34
946.85,20,14,Alice,Oscar,2023-10-06 14:08:22
345.67,3,4,David,Eva,2023-03-11 15:37:26
822.23,1,19,Bob,Tina,2023-10-13 10:06:56
996.55,8,11,Ivan,Lily,2023-05-18 17:45:12
645.36,9,18,Julia,Steve,2023-06-11 18:09:21
277.07,6,16,Grace,Quinn,2023-01-08 04:58:37
262.10,1,2,Bob,Charlie,2023-04-11 15:24:40
910.04,14,18,Oscar,Steve,2023-01-05 15:55:59
13.79,7,18,Hannah,Steve,2023-11-29 12:49:09
678.76,17,4,Rachel,Eva,2023-07-13 02:58:05
473.21,15,8,Paul,Ivan,2023-04-16 06:31:07
788.29,3,1,David,Bob,2023-01-18 22:03:03
568.00,16,5,Quinn,Frank,2023-11-27 19:19:26
418.85,19,10,Tina,Kyle,2023-04-10 21:18:12
274.40,8,13,Ivan,Nora,2023-12-18 04:56:14
438.02,16,15,Quinn,Paul,2023-09-29 00:34:26
73.90,13,6,Nora,Grace,2023-01-19 09:12:09
877.72,13,18,Nora,Steve,2023-04-21 16:55:18
648.98,15,10,Paul,Kyle,2023-10-22 11:17:06
218.15,10,16,Kyle,Quinn,2023-12-15 16:30:58
455.03,19,12,Tina,Mia,2023-01-30 03:04:52
355.46,12,1,Mia,Bob,2023-06-19 06:11:29
488.03,17,4,Rachel,Eva,2023-05-27 05:38:45
578.94,6,2,Grace,Charlie,2023-02-15 08:33:44
479.72,16,16,Quinn,Quinn,2023-05-21 09:20:23
997.55,14,16,Oscar,Quinn,2023-10-12 06:08:06
345.61,3,2,David,Charlie,2023-03-29 21:18:35
789.94,5,7,Frank,Hannah,2023-06-25 22:29:28
557.55,14,7,Oscar,Hannah,2023-01-20 15:42:31
941.22,1,2,Bob,Charlie,2023-03-02 02:32:29
450.18,6,19,Grace,Tina,2023-04-10 04:01:59
642.37,9,1,Julia,Bob,2023-09-09 14:38:21
173.45,10,4,Kyle,Eva,2023-01-12 19:27:38
212.05,10,18,Kyle,Steve,2023-01-23 00:01:34
782.06,17,17,Rachel,Rachel,2023-04-30 07:16:10
776.99,19,7,Tina,Hannah,2023-02-15 10:47:50
380.89,18,5,Steve,Frank,2023-04-12 02:16:54
313.00,14,10,Oscar,Kyle,2023-04-27 01:43:09
230.52,20,14,Alice,Oscar,2023-08-11 02:34:04
425.53,7,6,Hannah,Grace,2023-04-01 20:23:14
520.65,6,19,Grace,Tina,2023-06-21 01:47:56
121.92,19,10,Tina,Kyle,2023-11-17 00:55:51
797.62,5,19,Frank,Tina,2023-01-20 16:07:02
257.10,19,13,Tina,Nora,2023-09-11 01:45:14
555.14,8,8,Ivan,Ivan,2023-11-17 15:45:59
472.22,17,6,Rachel,Grace,2023-10-22 05:15:58
831.09,14,17,Oscar,Rachel,2023-12-24 02:48:35
692.42,6,7,Grace,Hannah,2023-08-24 18:36:50
709.86,10,10,Kyle,Kyle,2023-06-03 10:50:51
175.60,13,8,Nora,Ivan,2023-12-27 17:41:45
508.39,15,19,Paul,Tina,2023-01-29 05:24:33
840.29,1,5,Bob,Frank,2023-12-07 23:24:05
1.59,18,4,Steve,Eva,2023-09-14 02:35:22
608.35,7,5,Hannah,Frank,2023-01-16 07:59:53
785.20,5,5,Frank,Frank,2023-05-21 21:36:28
597.37,18,13,Steve,Nora,2023-05-09 03:57:30
199.66,7,2,Hannah,Charlie,2023-08-01 13:58:25
556.99,17,11,Rachel,Lily,2023-08-23 05:10:29
842.94,20,13,Alice,Nora,2023-05-31 10:54:54
714.05,14,15,Oscar,Paul,2023-07-26 20:30:53
351.23,16,6,Quinn,Grace,2023-06-28 08:21:19
97.11,13,1,Nora,Bob,2023-05-02 05:07:13
647.42,15,12,Paul,Mia,2023-12-17 00:22:40
866.24,17,5,Rachel,Frank,2023-11-17 11:47:54
44.52,13,4,Nora,Eva,2023-09-13 04:12:20
697.59,9,18,Julia,Steve,2023-07-26 20:18:15
