amount,from_user_id,to_user_id,from_name,to_name,created_at
527.16,6,1,Grace,Bob,2020-08-13 01:47:48
993.49,17,9,Rachel,Julia,2020-03-08 13:22:01
969.27,10,18,Kyle,Steve,2020-06-14 03:02:52
847.73,10,19,Kyle,Tina,2020-03-06 00:52:08
735.32,17,18,Rachel,Steve,2020-03-08 21:17:03
535.63,17,13,Rachel,Nora,2020-12-01 12:10:09
755.42,14,4,Oscar,Eva,2020-04-07 17:58:00
947.08,5,7,Frank,Hannah,2020-04-02 03:07:07
29.57,10,7,Kyle,Hannah,2020-08-06 00:23:38
464.68,5,17,Frank,Rachel,2020-02-11 04:08:12
874.50,20,11,Alice,Lily,2020-12-24 21:11:30
191.66,20,7,Alice,Hannah,2020-09-24 23:31:32
176.10,7,14,Hannah,Oscar,2020-01-26 15:59:28
171.59,15,12,Paul,Mia,2020-02-08 11:57:32
6.99,20,12,Alice,Mia,2020-04-24 09:36:01
792.32,15,9,Paul,Julia,2020-05-23 12:46:35
298.37,1,12,Bob,Mia,2020-02-10 21:30:12
489.95,8,10,Ivan,Kyle,2020-04-26 11:02:12
738.22,2,5,Charlie,Frank,2020-01-27 13:23:02
340.51,8,19,Ivan,Tina,2020-04-01 13:47:11
289.08,20,18,Alice,Steve,2020-05-08 02:03:23
538.60,2,4,Charlie,Eva,2020-01-24 11:23:38
339.84,13,12,Nora,Mia,2020-12-29 02:38:02
224.95,20,15,Alice,Paul,2020-02-15 14:35:55
530.67,1,4,Bob,Eva,2020-09-09 21:01:49
813.79,1,19,Bob,Tina,2020-01-07 03:08:20
607.09,8,3,Ivan,David,2020-02-27 07:15:05
702.15,15,7,Paul,Hannah,2020-09-28 04:55:43
849.89,1,16,Bob,Quinn,2020-09-24 09:52:23
394.91,9,7,Julia,Hannah,2020-10-05 18:32:20
579.08,7,14,Hannah,Oscar,2020-07-12 10:12:01
194.86,14,12,Oscar,Mia,2020-11-19 18:44:54
161.64,6,2,Grace,Charlie,2020-12-28 21:48:05
302.77,20,16,Alice,Quinn,2020-07-04 11:12:36
56.70,4,8,Eva,Ivan,2020-09-30 21:04:12
691.38,14,3,Oscar,David,2020-01-09 01:23:25
586.75,9,17,Julia,Rachel,2020-01-21 02:24:04
170.35,19,13,Tina,Nora,2020-01-24 19:27:50
43.79,20,19,Alice,Tina,2020-01-23 00:55:52
645.16,4,3,Eva,David,2020-07-28 15:29:14
771.58,4,20,Eva,Alice,2020-05-29 22:23:34
383.70,14,15,Oscar,Paul,2020-06-20 19:51:44
161.49,2,14,Charlie,Oscar,2020-01-24 22:36:22
272.48,14,20,Oscar,Alice,2020-11-13 14:27:05
496.58,13,10,Nora,Kyle,2020-03-03 01:07:31
79.75,14,8,Oscar,Ivan,2020-03-18 10:18:41
31.59,18,10,Steve,Kyle,2020-10-19 09:10:22
321.48,12,2,Mia,Charlie,2020-11-13 07:42:07
117.97,10,5,Kyle,Frank,2020-11-22 14:19:22
3.97,1,19,Bob,Tina,2020-09-08 02:48:05
124.71,17,13,Rachel,Nora,2020-03-01 09:31:40
474.16,15,7,Paul,Hannah,2020-03-24 20:09:11
408.94,14,5,Oscar,Frank,2020-01-25 20:11:01
823.76,16,10,Quinn,Kyle,2020-01-23 06:00:26
817.52,10,12,Kyle,Mia,2020-08-12 12:16:32
715.90,17,8,Rachel,Ivan,2020-10-28 12:45:29
71.01,6,12,Grace,Mia,2020-05-06 10:40:53
973.86,10,14,Kyle,Oscar,2020-06-13 15:12:59
980.29,17,14,Rachel,Oscar,2020-05-08 13:01:15
874.70,7,4,Hannah,Eva,2020-12-17 06:25:37
524.96,5,13,Frank,Nora,2020-02-18 11:53:01
82.01,17,2,Rachel,Charlie,2020-03-29 19:29:55
517.61,3,6,David,Grace,2020-07-20 15:30:26
998.19,18,18,Steve,Steve,2020-03-26 10:34:57
236.75,6,20,Grace,Alice,2020-11-12 05:02:31
820.82,20,5,Alice,Frank,2020-03-22 04:54:53
906.62,1,6,Bob,Grace,2020-09-26 06:25:28
979.63,16,2,Quinn,Charlie,2020-06-13 05:50:38
61.27,15,20,Paul,Alice,2020-07-21 17:40:05
107.37,2,2,Charlie,Charlie,2020-06-03 08:07:28
82.80,8,8,Ivan,Ivan,2020-03-15 00:25:17
341.64,3,5,David,Frank,2020-12-15 03:37:43
675.86,6,3,Grace,David,2020-07-14 22:58:52
426.58,6,5,Grace,Frank,2020-12-29 16:54:54
844.56,12,12,Mia,Mia,2020-09-04 22:02:53
640.91,18,17,Steve,Rachel,2020-06-18 15:39:41
664.04,9,13,Julia,Nora,2020-09-20 07:24:15
73.73,8,1,Ivan,Bob,2020-11-01 08:37:29
187.36,9,20,Julia,Alice,2020-08-28 16:42:32
703.93,18,9,Steve,Julia,2020-06-28 08:27:41
848.54,2,9,Charlie,Julia,2020-08-14 22:25:32
299.16,5,12,Frank,Mia,2020-04-09 08:07:46
717.28,19,3,Tina,David,2020-06-06 07:47:07
767.26,12,4,Mia,Eva,2020-08-19 17:56:12
460.43,3,17,David,Rachel,2020-05-06 23:22:49
211.87,18,6,Steve,Grace,2020-10-06 18:14:15
925.47,11,20,Lily,Alice,2020-08-30 05:04:32
456.69,5,17,Frank,Rachel,2020-07-02 08:03:38
8.22,13,20,Nora,Alice,2020-05-14 01:04:55
188.77,3,19,David,Tina,2020-03-11 03:03:26
587.49,3,9,David,Julia,2020-06-25 07:35:24
342.22,20,13,Alice,Nora,2020-06-25 23:08:31
261.30,9,17,Julia,Rachel,2020-04-06 03:03:21
971.04,9,9,Julia,Julia,2020-05-31 17:55:16
625.29,16,19,Quinn,Tina,2020-10-09 05:32:27
539.72,2,2,Charlie,Charlie,2020-09-12 00:27:52
888.25,6,3,Grace,David,2020-09-08 05:31:41
458.85,4,15,Eva,Paul,2020-10-27 21:45:07
551.98,2,1,Charlie,Bob,2020-12-08 23:09:25
648.88,11,7,Lily,Hannah,2020-08-23 00:24:41
803.46,6,5,Grace,Frank,2020-09-10 19:13:40
742.59,7,12,Hannah,Mia,2020-07-11 13:10:13
5.72,12,2,Mia,Charlie,2020-12-28 06:28:17
454.94,14,2,Oscar,Charlie,2020-12-01 19:03:33
673.56,8,10,Ivan,Kyle,2020-04-02 22:20:17
218.47,5,5,Frank,Frank,2020-03-12 08:06:51
30.81,13,3,Nora,David,2020-04-15 17:35:13
854.55,17,4,Rachel,Eva,2020-03-23 02:31:56
214.59,13,20,Nora,Alice,2020-11-10 09:17:09
599.74,5,18,Frank,Steve,2020-10-18 18:02:42
552.19,13,9,Nora,Julia,2020-06-27 20:54:05
971.33,7,3,Hannah,David,2020-05-11 11:17:37
703.94,5,2,Frank,Charlie,2020-04-26 22:55:18
26.47,2,2,Charlie,Charlie,2020-01-25 04:22:11
351.19,7,17,Hannah,Rachel,2020-12-22 22:24:44
3.98,14,7,Oscar,Hannah,2020-04-22 20:53:10
863.43,8,9,Ivan,Julia,2020-07-12 18:32:34
215.75,9,3,Julia,David,2020-09-07 17:17:49
309.13,6,15,Grace,Paul,2020-02-11 03:13:38
715.11,2,17,Charlie,Rachel,2020-02-23 03:55:53
852.92,15,12,Paul,Mia,2020-12-05 07:37:04
794.42,12,1,Mia,Bob,2020-01-22 02:32:54
620.87,9,14,Julia,Oscar,2020-06-15 06:14:40
706.18,17,1,Rachel,Bob,2020-03-26 18:16:07
193.69,2,9,Charlie,Julia,2020-12-11 13:19:18
682.38,15,13,Paul,Nora,2020-11-02 12:47:26
564.77,7,10,Hannah,Kyle,2020-10-02 14:42:51
621.13,2,4,Charlie,Eva,2020-09-06 16:36:06
93.74,20,16,Alice,Quinn,2020-02-02 09:58:02
868.53,15,13,Paul,Nora,2020-12-14 01:24:07
248.75,14,13,Oscar,Nora,2020-03-23 14:21:26
112.29,3,17,David,Rachel,2020-06-12 13:27:00
178.95,3,12,David,Mia,2020-05-24 12:31:17
177.61,11,20,Lily,Alice,2020-06-24 00:45:14
263.90,3,4,David,Eva,2020-12-09 11:55:08
47.71,15,10,Paul,Kyle,2020-01-08 16:09:42
687.87,7,8,Hannah,Ivan,2020-06-02 08:06:23
939.90,5,14,Frank,Oscar,2020-08-08 07:21:55
125.29,12,17,Mia,Rachel,2020-11-20 13:25:20
130.30,5,9,Frank,Julia,2020-09-28 03:19:34
61.49,2,9,Charlie,Julia,2020-03-23 21:20:36
855.94,3,4,David,Eva,2020-09-21 08:36:08
779.42,4,10,Eva,Kyle,2020-07-29 07:37:41
806.97,6,15,Grace,Paul,2020-09-23 18:27:11
100.64,20,12,Alice,Mia,2020-01-28 01:44:24
7.38,16,1,Quinn,Bob,2020-05-22 08:13:14
441.21,10,10,Kyle,Kyle,2020-06-08 23:43:44
245.37,15,17,Paul,Rachel,2020-07-11 06:25:19
469.57,20,15,Alice,Paul,2020-06-15 07:39:47
595.97,6,10,Grace,Kyle,2020-10-09 18:11:36
314.69,20,3,Alice,David,2020-07-02 10:43:54
581.34,10,8,Kyle,Ivan,2020-04-26 10:11:51
909.44,19,18,Tina,Steve,2020-10-14 16:32:40
359.39,7,4,Hannah,Eva,2020-08-25 04:27:15
695.16,13,11,Nora,Lily,2020-12-02 12:19:55
716.49,2,9,Charlie,Julia,2020-05-20 17:18:25
784.73,20,3,Alice,David,2020-03-02 09:21:57
180.72,6,8,Grace,Ivan,2020-11-03 07:36:52
58.24,12,5,Mia,Frank,2020-10-01 15:42:41
758.72,7,12,Hannah,Mia,2020-06-15 08:08:01
297.44,7,14,Hannah,Oscar,2020-12-13 04:06:15
339.15,20,16,Alice,Quinn,2020-09-02 02:14:31
547.59,20,18,Alice,Steve,2020-11-11 09:56:54
841.42,1,12,Bob,Mia,2020-12-21 01:30:05
927.50,8,13,Ivan,Nora,2020-03-02 04:44:16
883.42,10,14,Kyle,Oscar,2020-01-29 13:08:38
179.06,9,9,Julia,Julia,2020-02-27 00:58:23
833.47,11,6,Lily,Grace,2020-07-02 05:00:48
540.10,1,9,Bob,Julia,2020-04-19 03:24:29
881.96,1,10,Bob,Kyle,2020-05-27 03:32:29
305.58,13,11,Nora,Lily,2020-07-23 16:59:35
583.02,3,12,David,Mia,2020-08-07 11:26:55
841.05,16,1,Quinn,Bob,2020-01-31 21:21:29
87.69,4,2,Eva,Charlie,2020-12-05 14:22:44
840.11,1,20,Bob,Alice,2020-03-21 17:40:46
414.90,4,12,Eva,Mia,2020-10-13 07:48:51
371.45,8,16,Ivan,Quinn,2020-06-15 16:25:40
926.47,10,11,Kyle,Lily,2020-02-19 04:14:25
981.05,10,4,Kyle,Eva,2020-03-20 17:15:55
313.81,12,15,Mia,Paul,2020-11-12 07:54:56
441.51,20,2,Alice,Charlie,2020-11-06 02:39:37
71.79,19,18,Tina,Steve,2020-01-01 04:56:44
12.08,9,10,Julia,Kyle,2020-12-30 00:48:06
775.66,16,5,Quinn,Frank,2020-05-15 16:06:21
303.54,10,13,Kyle,Nora,2020-09-09 07:42:35
961.42,8,13,Ivan,Nora,2020-06-12 12:25:23
869.29,18,6,Steve,Grace,2020-07-29 17:53:57
797.47,11,18,Lily,Steve,2020-07-27 03:15:32
119.86,18,19,Steve,Tina,2020-12-29 01:40:28
356.47,19,12,Tina,Mia,2020-02-02 23:24:20
97.51,9,4,Julia,Eva,2020-11-26 04:11:14
223.50,11,1,Lily,Bob,2020-01-23 01:39:48
706.00,19,6,Tina,Grace,2020-03-14 01:37:22
41.15,4,10,Eva,Kyle,2020-12-19 12:45:55
459.79,16,10,Quinn,Kyle,2020-09-16 00:50:02
376.06,17,11,Rachel,Lily,2020-07-12 08:11:07
675.20,1,12,Bob,Mia,2020-05-14 21:16:06
274.17,8,17,Ivan,Rachel,2020-08-24 03:48:13
42.82,10,5,Kyle,Frank,2020-01-13 22:20:09
559.70,20,8,Alice,Ivan,2020-06-23 21:32:59
732.69,10,20,Kyle,Alice,2020-12-25 01:59:13
128.71,10,2,Kyle,Charlie,2020-08-01 14:42:53
715.87,8,3,Ivan,David,2020-09-23 05:19:38
872.44,8,17,Ivan,Rachel,2020-09-10 23:19:59
357.17,12,19,Mia,Tina,2020-07-25 01:43:19
51.16,13,20,Nora,Alice,2020-01-12 15:32:10
486.94,3,15,David,Paul,2020-06-23 12:02:40
800.88,19,17,Tina,Rachel,2020-09-26 17:23:57
276.99,13,20,Nora,Alice,2020-11-07 04:07:21
373.75,2,20,Charlie,Alice,2020-11-12 00:29:42
534.90,16,20,Quinn,Alice,2020-03-07 07:57:20
890.25,3,12,David,Mia,2020-08-27 22:20:20
283.58,17,4,Rachel,Eva,2020-06-27 22:29:38
344.53,18,2,Steve,Charlie,2020-06-12 03:40:41
517.43,2,19,Charlie,Tina,2020-06-14 17:51:30
917.48,10,1,Kyle,Bob,2020-10-29 11:47:09
529.78,16,9,Quinn,Julia,2020-07-02 19:21:44
10.13,19,9,Tina,Julia,2020-04-23 16:53:01
395.91,1,2,Bob,Charlie,2020-05-04 05:18:57
676.01,15,11,Paul,Lily,2020-03-18 01:17:45
104.88,18,5,Steve,Frank,2020-06-06 11:53:19
7.81,3,4,David,Eva,2020-06-08 11:40:25
976.09,12,12,Mia,Mia,2020-02-02 23:41:24
179.34,18,17,Steve,Rachel,2020-12-11 21:42:37
30.93,2,8,Charlie,Ivan,2020-06-05 23:30:54
554.00,20,6,Alice,Grace,2020-05-10 23:09:48
190.96,4,10,Eva,Kyle,2020-09-14 14:23:11
528.47,12,14,Mia,Oscar,2020-02-01 11:21:39
560.08,18,5,Steve,Frank,2020-07-29 04:41:39
136.85,2,10,Charlie,Kyle,2020-10-02 03:03:46
220.21,15,7,Paul,Hannah,2020-02-15 03:40:22
95.57,19,11,Tina,Lily,2020-08-12 15:03:33
11.51,18,18,Steve,Steve,2020-05-28 01:17:31
792.66,7,20,Hannah,Alice,2020-04-18 06:45:37
350.62,14,12,Oscar,Mia,2020-03-05 20:36:36
513.88,19,12,Tina,Mia,2020-12-25 21:42:10
101.42,12,19,Mia,Tina,2020-11-20 13:01:09
107.57,20,14,Alice,Oscar,2020-01-22 02:38:29
491.71,19,13,Tina,Nora,2020-09-28 22:25:49
704.69,16,8,Quinn,Ivan,2020-02-21 08:33:46
289.24,13,9,Nora,Julia,2020-07-07 22:14:08
198.97,7,16,Hannah,Quinn,2020-12-10 12:38:48
440.21,20,10,Alice,Kyle,2020-04-23 07:59:26
960.99,11,14,Lily,Oscar,2020-03-01 10:45:49
687.99,10,17,Kyle,Rachel,2020-11-23 10:31:01
781.92,11,4,Lily,Eva,2020-11-13 00:54:19
923.38,8,1,Ivan,Bob,2020-05-24 02:21:24
989.77,6,2,Grace,Charlie,2020-03-07 22:05:37
777.44,19,4,Tina,Eva,2020-11-24 21:51:40
748.97,16,10,Quinn,Kyle,2020-01-28 20:26:53
331.31,4,11,Eva,Lily,2020-10-05 16:26:28
662.69,9,15,Julia,Paul,2020-08-26 00:04:18
588.27,4,15,Eva,Paul,2020-05-19 03:06:47
578.89,10,19,Kyle,Tina,2020-11-24 16:06:01
440.39,1,9,Bob,Julia,2020-12-10 22:45:23
941.64,18,12,Steve,Mia,2020-02-23 17:37:50
169.41,14,6,Oscar,Grace,2020-02-19 07:57:22
991.23,7,2,Hannah,Charlie,2020-11-30 06:35:25
344.18,4,20,Eva,Alice,2020-06-22 01:20:33
866.37,8,4,Ivan,Eva,2020-01-10 21:14:58
179.05,5,16,Frank,Quinn,2020-12-30 22:45:28
986.00,2,17,Charlie,Rachel,2020-04-20 04:20:42
237.33,5,2,Frank,Charlie,2020-06-08 08:58:03
994.44,2,2,Charlie,Charlie,2020-04-07 00:24:37
998.67,11,5,Lily,Frank,2020-10-21 06:41:17
854.68,9,15,Julia,Paul,2020-03-06 17:19:48
590.68,1,16,Bob,Quinn,2020-12-02 07:59:03
440.64,16,4,Quinn,Eva,2020-07-17 20:35:49
784.04,13,20,Nora,Alice,2020-12-24 16:47:56
898.34,11,5,Lily,Frank,2020-06-11 17:10:31
927.53,8,16,Ivan,Quinn,2020-04-07 17:14:55
819.95,11,18,Lily,Steve,2020-10-15 17:52:07
742.57,1,5,Bob,Frank,2020-04-25 16:40:00
511.16,4,11,Eva,Lily,2020-03-28 13:01:26
179.49,1,5,Bob,Frank,2020-03-10 00:43:31
941.02,6,14,Grace,Oscar,2020-12-22 06:52:14
299.08,12,2,Mia,Charlie,2020-03-01 22:23:03
725.37,14,20,Oscar,Alice,2020-01-05 03:48:14
547.42,9,15,Julia,Paul,2020-08-03 04:14:32
367.19,6,12,Grace,Mia,2020-03-24 04:06:54
44.64,11,7,Lily,Hannah,2020-12-09 14:36:34
500.05,11,8,Lily,Ivan,2020-07-10 13:41:46
693.81,6,19,Grace,Tina,2020-12-01 11:19:27
387.57,3,20,David,Alice,2020-02-28 11:50:00
935.95,16,20,Quinn,Alice,2020-02-05 23:57:49
513.41,17,7,Rachel,Hannah,2020-01-10 22:17:44
936.95,11,14,Lily,Oscar,2020-01-24 14:18:35
712.51,16,3,Quinn,David,2020-01-22 13:13:44
526.57,7,4,Hannah,Eva,2020-05-23 05:46:57
725.99,20,18,Alice,Steve,2020-09-29 16:49:04
314.68,18,3,Steve,David,2020-07-25 12:40:11
847.41,14,4,Oscar,Eva,2020-09-14 20:35:08
91.43,1,5,Bob,Frank,2020-07-14 08:40:44
942.37,18,18,Steve,Steve,2020-02-04 12:02:24
711.67,19,2,Tina,Charlie,2020-04-19 08:52:32
372.42,19,7,Tina,Hannah,2020-10-28 07:21:16
223.54,17,10,Rachel,Kyle,2020-11-08 11:20:16
250.96,14,11,Oscar,Lily,2020-05-16 13:23:15
499.83,7,17,Hannah,Rachel,2020-01-29 19:06:02
683.60,14,11,Oscar,Lily,2020-11-26 09:14:07
788.80,15,3,Paul,David,2020-11-23 16:24:21
619.47,18,8,Steve,Ivan,2020-02-28 22:26:17
873.47,19,8,Tina,Ivan,2020-10-03 09:00:26
437.82,14,13,Oscar,Nora,2020-12-06 19:09:33
430.77,2,1,Charlie,Bob,2020-12-05 12:01:02
550.10,20,6,Alice,Grace,2020-05-28 18:24:01
472.97,9,15,Julia,Paul,2020-06-22 17:11:36
544.47,8,8,Ivan,Ivan,2020-05-28 02:30:43
601.53,16,7,Quinn,Hannah,2020-09-09 03:00:50
50.25,4,10,Eva,Kyle,2020-05-20 14:47:52
605.22,9,13,Julia,Nora,2020-05-24 10:05:46
132.13,1,5,Bob,Frank,2020-03-23 01:54:37
256.49,5,3,Frank,David,2020-03-23 15:26:33
96.34,16,10,Quinn,Kyle,2020-04-08 01:08:33
430.49,20,6,Alice,Grace,2020-03-31 12:10:30
524.39,3,10,David,Kyle,2020-06-07 18:27:09
578.30,8,5,Ivan,Frank,2020-08-19 23:39:36
260.24,19,3,Tina,David,2020-01-20 05:40:28
255.40,10,7,Kyle,Hannah,2020-11-22 08:40:41
177.53,4,9,Eva,Julia,2020-06-25 17:25:43
487.19,8,3,Ivan,David,2020-01-12 09:46:02
475.19,13,11,Nora,Lily,2020-11-19 23:06:03
798.71,19,8,Tina,Ivan,2020-08-28 22:58:57
901.66,3,11,David,Lily,2020-11-04 14:15:23
758.89,9,8,Julia,Ivan,2020-11-28 23:37:20
548.93,7,3,Hannah,David,2020-05-25 18:29:40
893.26,4,14,Eva,Oscar,2020-01-16 21:34:01
628.42,17,13,Rachel,Nora,2020-03-02 12:42:58
95.21,18,13,Steve,Nora,2020-03-01 22:51:17
243.59,4,14,Eva,Oscar,2020-09-01 20:54:00
495.64,14,19,Oscar,Tina,2020-08-29 14:07:42
868.61,20,2,Alice,Charlie,2020-10-09 06:01:28
54.57,7,15,Hannah,Paul,2020-03-22 09:36:38
180.88,16,12,Quinn,Mia,2020-02-20 22:23:52
820.47,13,12,Nora,Mia,2020-03-03 23:53:34
261.33,12,15,Mia,Paul,2020-02-29 23:45:55
787.86,16,14,Quinn,Oscar,2020-12-26 08:55:04
311.93,11,13,Lily,Nora,2020-06-18 09:32:49
416.80,15,8,Paul,Ivan,2020-12-09 18:52:45
560.78,15,1,Paul,Bob,2020-07-09 07:44:55
797.76,8,13,Ivan,Nora,2020-10-03 11:08:53
110.09,9,8,Julia,Ivan,2020-05-29 23:23:47
842.96,13,17,Nora,Rachel,2020-05-19 07:56:58
530.20,15,8,Paul,Ivan,2020-01-12 04:50:41
243.66,9,19,Julia,Tina,2020-10-05 14:29:20
474.14,6,16,Grace,Quinn,2020-03-14 08:13:32
843.66,20,7,Alice,Hannah,2020-04-30 07:34:31
353.29,18,14,Steve,Oscar,2020-08-15 10:10:46
440.66,3,8,David,Ivan,2020-02-23 14:48:44
135.29,1,16,Bob,Quinn,2020-06-14 06:41:38
202.16,2,16,Charlie,Quinn,2020-01-27 14:33:18
614.73,1,18,Bob,Steve,2020-10-06 11:23:13
503.76,18,13,Steve,Nora,2020-07-30 23:33:20
443.72,18,10,Steve,Kyle,2020-08-31 20:46:44
22.01,7,1,Hannah,Bob,2020-12-23 13:26:10
685.71,7,6,Hannah,Grace,2020-10-18 10:39:49
131.04,10,6,Kyle,Grace,2020-06-26 02:29:46
96.83,14,9,Oscar,Julia,2020-02-03 10:53:35
308.05,14,2,Oscar,Charlie,2020-02-11 09:49:28
458.16,16,5,Quinn,Frank,2020-05-27 08:11:21
211.74,9,12,Julia,Mia,2020-04-04 12:14:51
99.86,9,16,Julia,Quinn,2020-02-20 17:49:59
883.35,16,16,Quinn,Quinn,2020-12-13 19:34:15
56.83,1,12,Bob,Mia,2020-10-12 15:39:31
30.38,6,11,Grace,Lily,2020-04-06 03:01:28
710.04,13,1,Nora,Bob,2020-02-25 12:18:26
747.76,19,1,Tina,Bob,2020-11-09 02:59:29
841.75,6,2,Grace,Charlie,2020-04-18 03:33:03
862.27,13,4,Nora,Eva,2020-08-28 16:23:37
487.46,12,14,Mia,Oscar,2020-06-07 02:59:14
509.71,18,9,Steve,Julia,2020-01-20 12:23:50
6.85,2,20,Charlie,Alice,2020-03-16 07:16:14
829.53,10,13,Kyle,Nora,2020-03-24 10:42:11
389.34,14,8,Oscar,Ivan,2020-12-05 06:19:49
626.42,9,14,Julia,Oscar,2020-07-07 17:11:13
676.77,7,2,Hannah,Charlie,2020-11-30 10:31:30
655.63,6,14,Grace,Oscar,2020-08-06 00:35:56
72.33,9,8,Julia,Ivan,2020-03-31 09:25:48
348.64,8,1,Ivan,Bob,2020-07-02 03:59:58
422.08,10,13,Kyle,Nora,2020-07-30 23:45:09
325.51,16,2,Quinn,Charlie,2020-04-26 12:30:06
395.50,3,4,David,Eva,2020-01-31 00:55:44
536.14,16,19,Quinn,Tina,2020-06-02 21:34:49
454.21,10,20,Kyle,Alice,2020-02-18 19:03:36
514.30,16,19,Quinn,Tina,2020-01-19 06:22:17
634.69,5,16,Frank,Quinn,2020-11-11 15:01:52
992.72,10,17,Kyle,Rachel,2020-12-01 14:16:12
330.96,19,14,Tina,Oscar,2020-06-03 09:48:44
48.71,13,16,Nora,Quinn,2020-07-13 09:48:47
465.51,14,4,Oscar,Eva,2020-05-29 07:56:43
134.67,13,20,Nora,Alice,2020-04-08 08:19:20
853.19,19,12,Tina,Mia,2020-12-27 16:50:46
371.72,1,17,Bob,Rachel,2020-09-27 11:25:16
164.48,16,20,Quinn,Alice,2020-10-29 10:54:13
229.40,10,6,Kyle,Grace,2020-09-09 18:32:23
464.64,18,2,Steve,Charlie,2020-03-13 22:25:44
164.90,15,20,Paul,Alice,2020-10-03 07:28:19
686.48,10,4,Kyle,Eva,2020-02-28 01:45:39
425.94,7,15,Hannah,Paul,2020-06-25 08:01:47
961.65,15,14,Paul,Oscar,2020-12-18 15:57:22
682.12,7,19,Hannah,Tina,2020-12-03 00:08:18
879.69,18,17,Steve,Rachel,2020-09-25 16:26:32
339.88,6,1,Grace,Bob,2020-05-28 17:24:08
694.17,5,2,Frank,Charlie,2020-09-23 11:12:55
275.31,20,20,Alice,Alice,2020-10-13 14:08:02
418.67,6,14,Grace,Oscar,2020-02-22 17:54:03
388.01,7,10,Hannah,Kyle,2020-05-15 10:48:04
45.92,11,6,Lily,Grace,2020-12-20 17:38:19
873.53,11,3,Lily,David,2020-03-25 05:04:11
177.57,11,6,Lily,Grace,2020-04-04 09:21:01
370.00,8,17,Ivan,Rachel,2020-08-27 15:16:08
624.64,14,19,Oscar,Tina,2020-08-13 10:37:53
636.07,3,13,David,Nora,2020-01-31 15:29:52
547.17,20,14,Alice,Oscar,2020-06-23 15:01:25
348.20,3,18,David,Steve,2020-04-26 22:13:30
37.06,15,1,Paul,Bob,2020-05-19 19:33:31
852.48,20,1,Alice,Bob,2020-05-01 14:24:38
305.08,15,14,Paul,Oscar,2020-04-11 08:58:30
79.43,16,5,Quinn,Frank,2020-09-05 13:34:22
984.63,18,9,Steve,Julia,2020-11-12 14:07:31
73.18,4,15,Eva,Paul,2020-06-24 12:46:22
606.58,9,14,Julia,Oscar,2020-08-13 15:46:35
51.60,11,20,Lily,Alice,2020-06-03 10:17:15
765.92,15,15,Paul,Paul,2020-07-30 14:24:40
704.86,10,20,Kyle,Alice,2020-05-03 00:34:30
979.72,10,1,Kyle,Bob,2020-06-08 21:57:22
588.46,18,19,Steve,Tina,2020-07-02 02:42:03
520.05,17,7,Rachel,Hannah,2020-09-07 02:37:11
709.78,17,12,Rachel,Mia,2020-08-18 05:11:14
325.42,3,6,David,Grace,2020-02-20 18:58:29
193.74,5,14,Frank,Oscar,2020-08-04 06:52:58
931.54,17,8,Rachel,Ivan,2020-05-18 11:33:59
345.75,14,20,Oscar,Alice,2020-06-03 18:04:04
345.64,3,13,David,Nora,2020-05-05 14:28:11
207.78,4,10,Eva,Kyle,2020-03-08 10:06:43
91.13,1,9,Bob,Julia,2020-12-04 14:49:46
84.54,2,6,Charlie,Grace,2020-06-27 13:30:53
277.02,20,16,Alice,Quinn,2020-08-04 14:05:19
659.89,15,8,Paul,Ivan,2020-03-10 03:36:56
235.48,9,9,Julia,Julia,2020-05-30 18:58:21
753.45,8,16,Ivan,Quinn,2020-01-19 11:53:18
771.08,4,13,Eva,Nora,2020-08-01 23:02:21
586.85,15,7,Paul,Hannah,2020-11-19 17:50:14
803.19,1,13,Bob,Nora,2020-03-17 02:15:22
961.65,2,20,Charlie,Alice,2020-07-26 16:24:34
208.03,15,10,Paul,Kyle,2020-12-19 17:16:13
862.90,5,6,Frank,Grace,2020-04-06 01:08:56
129.86,17,5,Rachel,Frank,2020-07-19 03:11:11
120.02,9,20,Julia,Alice,2020-02-17 19:14:38
417.02,12,11,Mia,Lily,2020-02-10 22:41:29
130.93,9,16,Julia,Quinn,2020-08-24 18:04:45
153.13,19,20,Tina,Alice,2020-02-17 14:25:46
714.70,3,15,David,Paul,2020-12-30 20:14:25
808.03,7,18,Hannah,Steve,2020-03-23 10:09:07
650.46,8,14,Ivan,Oscar,2020-06-20 12:49:40
841.80,19,14,Tina,Oscar,2020-10-21 00:56:07
522.49,11,20,Lily,Alice,2020-12-28 11:42:01
860.83,4,6,Eva,Grace,2020-09-28 11:50:04
254.18,13,18,Nora,Steve,2020-10-02 22:27:48
242.32,11,18,Lily,Steve,2020-02-24 03:35:02
858.90,20,1,Alice,Bob,2020-02-02 09:06:57
832.40,6,14,Grace,Oscar,2020-02-12 12:59:04
100.71,6,12,Grace,Mia,2020-10-03 10:33:01
388.26,9,8,Julia,Ivan,2020-07-22 20:25:16
820.35,10,8,Kyle,Ivan,2020-11-28 15:25:18
434.37,6,17,Grace,Rachel,2020-06-01 06:08:35
714.86,5,15,Frank,Paul,2020-09-08 10:56:30
387.83,1,17,Bob,Rachel,2020-11-15 00:21:14
290.05,17,11,Rachel,Lily,2020-01-06 20:24:22
664.25,7,1,Hannah,Bob,2020-01-31 15:36:06
378.34,19,6,Tina,Grace,2020-03-18 23:23:40
911.17,19,17,Tina,Rachel,2020-10-03 16:25:54
