amount,from_user_id,to_user_id,from_name,to_name,created_at
759.17,20,6,Alice,Grace,2021-02-25 12:50:30
809.96,2,13,Charlie,Nora,2021-07-25 06:29:50
970.26,10,11,Kyle,Lily,2021-10-19 10:18:52
938.31,14,16,Oscar,Quinn,2021-04-20 16:22:59
382.45,20,15,Alice,Paul,2021-01-27 12:35:44
35.65,11,4,Lily,Eva,2021-03-08 13:06:51
713.27,13,16,Nora,Quinn,2021-01-11 04:55:34
23.50,6,14,Grace,Oscar,2021-08-09 06:49:53
249.36,8,6,Ivan,Grace,2021-04-04 14:12:19
361.22,15,5,Paul,Frank,2021-10-31 06:23:36
12.88,4,14,Eva,Oscar,2021-12-23 19:24:07
756.33,20,18,Alice,Steve,2021-03-15 06:40:23
211.21,17,16,Rachel,Quinn,2021-10-03 12:03:42
501.64,9,11,Julia,Lily,2021-08-20 17:48:02
246.02,3,1,David,Bob,2021-07-06 10:42:24
247.71,11,13,Lily,Nora,2021-03-22 07:58:38
596.03,5,18,Frank,Steve,2021-12-05 12:26:56
3.49,2,6,Charlie,Grace,2021-04-07 05:59:30
819.88,17,6,Rachel,Grace,2021-04-15 13:38:05
353.56,20,17,Alice,Rachel,2021-10-09 17:25:23
968.28,19,12,Tina,Mia,2021-04-26 17:41:50
26.36,18,7,Steve,Hannah,2021-01-29 00:09:42
767.56,13,16,Nora,Quinn,2021-05-21 18:34:27
245.76,10,5,Kyle,Frank,2021-02-01 21:30:56
461.56,2,13,Charlie,Nora,2021-03-30 18:24:47
47.12,17,7,Rachel,Hannah,2021-04-07 21:06:42
426.71,17,13,Rachel,Nora,2021-03-05 08:07:37
77.92,4,15,Eva,Paul,2021-11-29 00:48:57
3.63,19,11,Tina,Lily,2021-08-26 00:09:54
339.57,7,17,Hannah,Rachel,2021-09-19 09:16:41
176.60,16,17,Quinn,Rachel,2021-01-16 15:03:30
856.27,8,1,Ivan,Bob,2021-08-26 06:03:42
13.02,11,14,Lily,Oscar,2021-11-25 09:12:35
182.32,5,14,Frank,Oscar,2021-05-19 09:52:51
423.41,9,17,Julia,Rachel,2021-10-06 09:11:46
697.73,6,20,Grace,Alice,2021-09-22 10:59:20
891.59,11,9,Lily,Julia,2021-02-10 22:59:02
226.47,11,2,Lily,Charlie,2021-05-26 20:38:54
954.62,3,5,David,Frank,2021-06-03 14:43:05
791.13,10,9,Kyle,Julia,2021-11-13 21:19:07
337.56,3,8,David,Ivan,2021-07-13 04:53:15
297.09,12,4,Mia,Eva,2021-01-11 00:00:41
718.23,6,11,Grace,Lily,2021-10-23 14:52:11
882.99,9,13,Julia,Nora,2021-09-30 04:57:56
305.90,20,2,Alice,Charlie,2021-06-07 02:26:03
840.60,5,17,Frank,Rachel,2021-10-23 07:47:30
515.63,18,6,Steve,Grace,2021-06-29 02:58:03
742.38,2,4,Charlie,Eva,2021-01-29 01:25:20
565.33,12,7,Mia,Hannah,2021-11-28 02:21:20
904.77,7,6,Hannah,Grace,2021-10-04 00:25:29
208.70,9,8,Julia,Ivan,2021-01-25 16:34:11
126.85,6,12,Grace,Mia,2021-03-12 02:31:12
912.01,4,5,Eva,Frank,2021-08-03 05:38:34
95.73,14,8,Oscar,Ivan,2021-08-21 01:45:28
259.31,13,16,Nora,Quinn,2021-04-18 12:22:59
73.71,6,9,Grace,Julia,2021-05-23 11:44:10
396.32,17,17,Rachel,Rachel,2021-01-03 08:15:28
675.74,8,13,Ivan,Nora,2021-06-16 17:33:58
820.90,8,10,Ivan,Kyle,2021-08-06 10:04:42
228.73,16,19,Quinn,Tina,2021-02-28 06:32:22
872.23,12,3,Mia,David,2021-04-24 23:54:50
760.74,18,11,Steve,Lily,2021-08-25 07:20:07
837.27,10,16,Kyle,Quinn,2021-07-15 08:35:49
364.72,19,20,Tina,Alice,2021-12-22 12:48:26
391.73,12,14,Mia,Oscar,2021-03-12 08:28:48
273.20,4,12,Eva,Mia,2021-10-11 18:47:44
578.45,20,14,Alice,Oscar,2021-07-10 08:40:13
964.56,9,2,Julia,Charlie,2021-04-09 01:09:10
132.89,10,4,Kyle,Eva,2021-11-05 04:21:59
657.92,11,7,Lily,Hannah,2021-10-16 17:17:32
71.31,8,2,Ivan,Charlie,2021-08-17 20:17:28
223.63,12,10,Mia,Kyle,2021-07-06 23:28:36
314.21,13,2,Nora,Charlie,2021-03-22 00:25:00
584.32,11,3,Lily,David,2021-11-17 18:52:30
827.80,12,4,Mia,Eva,2021-10-14 06:24:14
335.62,11,4,Lily,Eva,2021-04-25 01:54:16
397.71,14,17,Oscar,Rachel,2021-05-14 13:59:07
209.31,14,14,Oscar,Oscar,2021-11-26 13:13:43
786.50,19,19,Tina,Tina,2021-08-11 22:48:18
305.25,8,19,Ivan,Tina,2021-05-04 17:05:52
197.83,18,16,Steve,Quinn,2021-09-16 05:37:41
885.98,3,20,David,Alice,2021-06-08 22:43:27
481.79,13,13,Nora,Nora,2021-05-20 19:28:07
721.97,12,10,Mia,Kyle,2021-11-27 16:07:50
565.65,9,11,Julia,Lily,2021-04-18 23:40:13
553.25,7,18,Hannah,Steve,2021-05-26 03:19:53
960.71,5,4,Frank,Eva,2021-11-15 14:43:52
773.82,20,16,Alice,Quinn,2021-04-10 00:04:29
436.00,15,19,Paul,Tina,2021-09-07 21:05:26
822.61,18,19,Steve,Tina,2021-01-25 05:43:26
87.11,6,7,Grace,Hannah,2021-11-28 16:18:17
481.36,18,11,Steve,Lily,2021-09-27 19:11:22
325.70,1,4,Bob,Eva,2021-03-02 00:35:06
223.10,16,1,Quinn,Bob,2021-07-09 18:56:53
348.11,5,2,Frank,Charlie,2021-03-07 05:13:10
156.81,19,9,Tina,Julia,2021-09-26 17:04:50
418.78,5,7,Frank,Hannah,2021-05-29 01:42:39
948.81,19,13,Tina,Nora,2021-03-02 04:46:02
296.11,14,4,Oscar,Eva,2021-07-06 22:16:49
218.19,18,18,Steve,Steve,2021-06-05 15:48:26
533.92,16,20,Quinn,Alice,2021-10-14 01:14:43
925.98,9,16,Julia,Quinn,2021-07-01 11:00:38
411.16,5,9,Frank,Julia,2021-02-23 12:58:00
43.67,19,2,Tina,Charlie,2021-03-03 01:04:15
188.29,17,2,Rachel,Charlie,2021-07-02 03:19:16
177.68,19,14,Tina,Oscar,2021-09-03 23:32:12
151.91,1,6,Bob,Grace,2021-09-26 03:41:40
385.99,1,7,Bob,Hannah,2021-07-19 01:01:12
358.74,16,12,Quinn,Mia,2021-04-04 08:41:24
965.85,3,9,David,Julia,2021-05-20 22:02:34
427.09,15,13,Paul,Nora,2021-04-10 13:51:58
45.48,19,12,Tina,Mia,2021-04-20 23:16:05
119.58,9,5,Julia,Frank,2021-10-17 07:44:45
416.90,8,2,Ivan,Charlie,2021-03-27 13:14:12
825.85,2,8,Charlie,Ivan,2021-03-31 23:03:58
877.36,6,19,Grace,Tina,2021-02-05 12:56:34
531.45,15,9,Paul,Julia,2021-11-16 10:59:52
587.17,5,1,Frank,Bob,2021-01-19 23:11:15
277.28,6,19,Grace,Tina,2021-05-25 23:03:49
579.15,18,15,Steve,Paul,2021-06-10 02:39:52
141.51,18,15,Steve,Paul,2021-01-02 06:03:05
994.66,10,14,Kyle,Oscar,2021-05-12 15:52:55
762.86,13,13,Nora,Nora,2021-11-06 04:29:25
520.58,11,17,Lily,Rachel,2021-11-04 04:36:10
970.26,1,12,Bob,Mia,2021-09-28 00:19:12
167.32,5,16,Frank,Quinn,2021-10-03 16:21:58
806.10,11,8,Lily,Ivan,2021-10-09 20:16:05
712.78,14,1,Oscar,Bob,2021-06-20 02:55:06
20.64,13,9,Nora,Julia,2021-05-27 03:17:29
656.13,19,19,Tina,Tina,2021-12-13 04:26:16
452.40,8,4,Ivan,Eva,2021-10-29 06:40:36
619.09,9,5,Julia,Frank,2021-08-17 08:31:06
122.18,7,6,Hannah,Grace,2021-09-18 04:55:28
613.68,6,17,Grace,Rachel,2021-05-25 20:51:24
282.99,3,6,David,Grace,2021-04-02 05:23:33
969.32,4,15,Eva,Paul,2021-11-22 12:28:07
621.08,11,4,Lily,Eva,2021-12-07 10:13:27
864.62,15,9,Paul,Julia,2021-02-07 15:24:49
812.65,15,7,Paul,Hannah,2021-08-12 05:46:21
363.92,19,19,Tina,Tina,2021-11-24 17:16:09
631.48,12,16,Mia,Quinn,2021-08-13 02:34:02
949.03,16,12,Quinn,Mia,2021-10-14 02:48:45
52.56,3,11,David,Lily,2021-04-15 14:49:44
833.28,13,4,Nora,Eva,2021-10-16 13:29:23
944.77,16,14,Quinn,Oscar,2021-08-04 12:49:41
938.15,18,1,Steve,Bob,2021-08-31 14:01:42
952.26,12,1,Mia,Bob,2021-08-05 18:55:29
545.01,6,4,Grace,Eva,2021-02-01 18:44:10
620.48,18,6,Steve,Grace,2021-07-18 01:39:07
121.71,6,3,Grace,David,2021-09-24 11:05:51
974.01,19,15,Tina,Paul,2021-08-31 08:28:08
535.21,6,1,Grace,Bob,2021-05-30 12:26:23
485.80,7,18,Hannah,Steve,2021-01-07 19:39:31
170.65,13,11,Nora,Lily,2021-12-01 20:49:46
310.83,9,2,Julia,Charlie,2021-10-11 00:26:27
289.52,20,19,Alice,Tina,2021-03-20 14:00:31
874.81,3,5,David,Frank,2021-01-04 21:02:02
324.08,2,16,Charlie,Quinn,2021-11-10 17:22:49
765.39,17,8,Rachel,Ivan,2021-09-30 06:23:52
648.01,16,11,Quinn,Lily,2021-08-27 06:02:04
182.49,17,8,Rachel,Ivan,2021-12-12 07:10:44
936.71,5,20,Frank,Alice,2021-09-02 13:51:36
512.40,17,7,Rachel,Hannah,2021-02-08 22:42:51
520.31,4,10,Eva,Kyle,2021-11-20 07:50:26
231.86,9,12,Julia,Mia,2021-10-16 22:03:08
486.10,19,3,Tina,David,2021-11-07 07:01:08
56.23,19,6,Tina,Grace,2021-04-05 08:50:50
639.46,12,5,Mia,Frank,2021-02-14 20:13:00
449.89,1,8,Bob,Ivan,2021-05-30 09:50:06
809.95,13,19,Nora,Tina,2021-08-30 23:09:44
224.68,7,19,Hannah,Tina,2021-03-16 23:36:46
366.90,1,3,Bob,David,2021-12-04 15:53:51
620.01,20,3,Alice,David,2021-10-04 16:20:55
347.62,16,20,Quinn,Alice,2021-07-15 09:04:56
355.36,12,18,Mia,Steve,2021-12-26 09:21:38
559.87,4,5,Eva,Frank,2021-11-28 09:59:01
913.43,11,2,Lily,Charlie,2021-08-08 15:16:27
630.61,9,7,Julia,Hannah,2021-12-14 12:50:33
808.50,13,15,Nora,Paul,2021-09-28 09:51:19
727.47,8,12,Ivan,Mia,2021-05-09 03:36:41
522.76,16,12,Quinn,Mia,2021-07-09 06:21:12
564.86,1,8,Bob,Ivan,2021-07-13 11:45:03
838.47,8,5,Ivan,Frank,2021-03-25 06:39:34
267.32,5,12,Frank,Mia,2021-11-13 02:44:48
932.90,19,17,Tina,Rachel,2021-05-17 22:06:17
991.43,1,2,Bob,Charlie,2021-08-10 01:06:17
400.98,14,12,Oscar,Mia,2021-10-08 01:30:01
929.08,6,4,Grace,Eva,2021-03-18 11:02:19
595.44,8,19,Ivan,Tina,2021-07-29 09:03:21
528.42,9,11,Julia,Lily,2021-10-31 14:28:03
55.67,13,17,Nora,Rachel,2021-06-12 13:48:45
976.69,5,11,Frank,Lily,2021-09-14 08:44:22
986.97,3,8,David,Ivan,2021-02-17 21:59:30
356.70,6,13,Grace,Nora,2021-04-26 12:48:48
717.54,11,5,Lily,Frank,2021-01-13 12:18:52
580.67,4,6,Eva,Grace,2021-10-04 15:57:36
464.31,8,16,Ivan,Quinn,2021-07-24 18:47:09
346.33,17,3,Rachel,David,2021-06-14 11:03:58
649.04,18,15,Steve,Paul,2021-03-30 11:51:21
802.70,9,2,Julia,Charlie,2021-03-30 08:10:22
763.37,10,8,Kyle,Ivan,2021-06-29 03:46:39
611.58,11,17,Lily,Rachel,2021-10-11 14:08:43
432.59,18,11,Steve,Lily,2021-05-18 02:47:17
62.75,17,6,Rachel,Grace,2021-07-25 09:46:13
651.14,11,3,Lily,David,2021-02-13 00:17:38
571.36,1,16,Bob,Quinn,2021-08-24 17:05:43
738.06,12,20,Mia,Alice,2021-09-14 18:26:08
99.98,3,8,David,Ivan,2021-08-28 01:02:30
996.54,10,15,Kyle,Paul,2021-06-04 22:22:32
692.99,12,4,Mia,Eva,2021-04-19 05:59:32
410.07,13,4,Nora,Eva,2021-09-27 12:10:32
770.81,10,5,Kyle,Frank,2021-03-29 11:21:39
172.08,4,15,Eva,Paul,2021-10-10 04:52:36
751.89,9,7,Julia,Hannah,2021-03-13 19:44:47
19.14,15,13,Paul,Nora,2021-02-23 20:43:39
989.29,9,11,Julia,Lily,2021-03-22 05:44:24
904.75,14,19,Oscar,Tina,2021-07-17 14:31:10
671.54,17,9,Rachel,Julia,2021-01-03 04:53:16
860.38,7,17,Hannah,Rachel,2021-08-05 19:13:19
720.10,7,4,Hannah,Eva,2021-05-07 17:47:54
447.86,16,9,Quinn,Julia,2021-07-27 00:45:34
62.12,15,9,Paul,Julia,2021-01-14 11:39:13
961.37,14,5,Oscar,Frank,2021-04-18 19:50:47
504.29,2,9,Charlie,Julia,2021-03-17 01:04:59
398.30,15,11,Paul,Lily,2021-01-27 09:47:20
969.35,8,4,Ivan,Eva,2021-03-20 10:01:53
286.41,19,3,Tina,David,2021-08-18 05:21:07
858.27,5,5,Frank,Frank,2021-08-06 21:07:53
290.34,1,15,Bob,Paul,2021-05-18 00:46:30
743.17,8,4,Ivan,Eva,2021-09-09 01:22:28
279.19,17,11,Rachel,Lily,2021-03-10 08:12:15
33.29,17,16,Rachel,Quinn,2021-04-16 05:45:24
111.09,13,14,Nora,Oscar,2021-05-29 14:38:58
741.20,11,12,Lily,Mia,2021-09-12 09:17:59
568.46,18,15,Steve,Paul,2021-09-04 11:09:14
857.19,4,17,Eva,Rachel,2021-02-08 16:46:34
128.82,7,19,Hannah,Tina,2021-05-25 17:50:52
660.06,4,3,Eva,David,2021-05-12 20:33:30
258.76,2,7,Charlie,Hannah,2021-06-12 00:57:04
597.25,11,19,Lily,Tina,2021-02-13 11:02:41
914.08,2,20,Charlie,Alice,2021-06-09 16:11:35
14.93,18,13,Steve,Nora,2021-01-03 15:53:05
724.92,9,13,Julia,Nora,2021-04-25 02:13:20
787.88,20,1,Alice,Bob,2021-05-22 13:34:05
483.98,9,8,Julia,Ivan,2021-11-24 09:37:03
25.07,8,3,Ivan,David,2021-08-11 07:52:39
617.83,2,2,Charlie,Charlie,2021-08-19 18:46:17
577.96,9,13,Julia,Nora,2021-11-29 11:01:19
350.29,9,18,Julia,Steve,2021-05-18 04:15:55
377.81,8,3,Ivan,David,2021-05-07 20:04:43
618.98,4,20,Eva,Alice,2021-11-07 17:19:30
312.40,12,12,Mia,Mia,2021-09-25 05:45:06
842.81,16,10,Quinn,Kyle,2021-06-24 13:56:14
965.64,13,16,Nora,Quinn,2021-09-13 11:50:38
412.11,16,16,Quinn,Quinn,2021-01-18 22:25:59
783.85,9,15,Julia,Paul,2021-04-04 21:05:34
296.08,16,15,Quinn,Paul,2021-04-09 17:55:04
214.88,4,8,Eva,Ivan,2021-03-07 07:56:07
477.46,18,3,Steve,David,2021-10-17 01:41:17
529.41,17,15,Rachel,Paul,2021-06-12 03:18:19
258.93,19,16,Tina,Quinn,2021-03-09 02:51:22
101.56,5,16,Frank,Quinn,2021-07-20 06:26:08
401.59,17,9,Rachel,Julia,2021-04-02 22:31:04
71.03,16,2,Quinn,Charlie,2021-01-06 07:48:15
467.38,16,19,Quinn,Tina,2021-07-05 18:56:18
430.72,9,12,Julia,Mia,2021-03-02 14:47:43
531.91,12,10,Mia,Kyle,2021-12-09 20:56:36
8.00,1,17,Bob,Rachel,2021-07-20 14:44:16
673.98,14,5,Oscar,Frank,2021-07-19 18:54:27
234.07,14,20,Oscar,Alice,2021-04-09 23:37:26
531.06,1,14,Bob,Oscar,2021-07-11 21:46:45
201.72,16,1,Quinn,Bob,2021-12-19 15:47:13
149.66,10,19,Kyle,Tina,2021-03-26 21:16:47
742.35,10,12,Kyle,Mia,2021-04-13 18:43:30
14.90,8,3,Ivan,David,2021-05-05 20:44:31
534.24,6,1,Grace,Bob,2021-04-05 00:14:05
876.33,16,8,Quinn,Ivan,2021-10-17 19:46:28
12.57,8,12,Ivan,Mia,2021-01-15 00:42:10
754.43,13,9,Nora,Julia,2021-02-14 14:14:54
330.69,8,11,Ivan,Lily,2021-09-27 11:31:09
791.17,18,3,Steve,David,2021-12-03 09:45:39
12.10,4,12,Eva,Mia,2021-01-22 13:47:55
430.59,6,2,Grace,Charlie,2021-09-21 03:31:16
784.93,1,5,Bob,Frank,2021-05-26 09:55:44
151.14,2,8,Charlie,Ivan,2021-10-18 01:16:57
347.89,4,11,Eva,Lily,2021-02-04 13:03:01
396.92,8,16,Ivan,Quinn,2021-08-13 04:38:01
334.26,19,14,Tina,Oscar,2021-01-30 14:24:24
567.13,1,4,Bob,Eva,2021-03-22 02:20:38
46.21,6,3,Grace,David,2021-03-05 05:40:21
374.85,5,6,Frank,Grace,2021-02-19 06:11:29
127.79,20,10,Alice,Kyle,2021-02-15 06:49:17
86.30,3,5,David,Frank,2021-06-09 19:14:00
627.53,15,2,Paul,Charlie,2021-06-09 18:26:11
485.77,14,16,Oscar,Quinn,2021-02-28 05:57:02
632.26,3,9,David,Julia,2021-10-14 18:26:30
737.68,18,17,Steve,Rachel,2021-09-02 03:11:15
514.42,5,6,Frank,Grace,2021-01-21 20:30:23
959.75,11,2,Lily,Charlie,2021-04-25 20:01:51
334.10,6,4,Grace,Eva,2021-09-25 02:57:30
210.46,9,6,Julia,Grace,2021-08-28 05:22:16
519.51,8,15,Ivan,Paul,2021-01-19 14:41:36
370.72,13,20,Nora,Alice,2021-02-23 09:05:33
587.74,18,20,Steve,Alice,2021-01-02 08:14:41
157.02,6,18,Grace,Steve,2021-02-22 01:12:14
71.99,12,7,Mia,Hannah,2021-07-25 01:09:00
677.24,18,1,Steve,Bob,2021-04-30 23:59:01
260.36,3,7,David,Hannah,2021-11-22 06:41:50
471.81,10,8,Kyle,Ivan,2021-09-06 01:03:25
577.46,14,10,Oscar,Kyle,2021-04-14 02:13:58
548.35,11,7,Lily,Hannah,2021-08-26 21:22:35
325.00,17,13,Rachel,Nora,2021-06-21 08:44:30
709.35,14,2,Oscar,Charlie,2021-07-05 15:04:44
294.48,2,13,Charlie,Nora,2021-10-19 14:05:49
346.51,16,1,Quinn,Bob,2021-08-02 04:00:45
139.67,8,4,Ivan,Eva,2021-06-23 09:03:42
881.55,10,18,Kyle,Steve,2021-05-19 14:49:51
938.34,17,11,Rachel,Lily,2021-10-10 12:37:48
168.82,16,1,Quinn,Bob,2021-02-10 17:38:48
491.24,15,16,Paul,Quinn,2021-02-16 16:37:15
4.06,3,18,David,Steve,2021-03-14 19:08:45
215.25,3,12,David,Mia,2021-01-15 13:47:27
154.34,7,20,Hannah,Alice,2021-05-15 07:18:39
801.57,3,14,David,Oscar,2021-06-22 01:58:03
689.98,6,5,Grace,Frank,2021-06-30 12:28:09
965.68,13,16,Nora,Quinn,2021-10-22 14:51:45
513.65,6,12,Grace,Mia,2021-01-14 14:57:28
652.99,6,14,Grace,Oscar,2021-09-20 03:29:41
58.72,16,2,Quinn,Charlie,2021-02-18 09:59:06
104.58,10,5,Kyle,Frank,2021-12-03 10:40:03
410.61,11,14,Lily,Oscar,2021-08-08 12:54:33
200.30,16,1,Quinn,Bob,2021-11-24 06:56:09
108.26,20,8,Alice,Ivan,2021-05-08 18:11:48
342.83,4,20,Eva,Alice,2021-06-27 11:58:09
770.69,3,12,David,Mia,2021-07-11 00:31:49
390.64,11,7,Lily,Hannah,2021-08-18 16:47:12
874.50,12,3,Mia,David,2021-06-26 00:10:39
900.08,4,20,Eva,Alice,2021-01-28 03:12:19
407.15,4,19,Eva,Tina,2021-06-04 22:20:19
908.01,2,15,Charlie,Paul,2021-01-08 15:02:47
217.77,7,16,Hannah,Quinn,2021-03-16 07:08:54
545.85,12,11,Mia,Lily,2021-02-16 23:33:41
381.26,20,19,Alice,Tina,2021-02-02 03:06:10
852.14,3,18,David,Steve,2021-05-02 00:34:14
740.88,13,7,Nora,Hannah,2021-09-28 20:11:59
277.46,15,7,Paul,Hannah,2021-08-17 08:14:25
927.70,11,13,Lily,Nora,2021-03-25 21:14:42
489.32,9,3,Julia,David,2021-11-17 00:15:24
170.69,1,4,Bob,Eva,2021-04-08 20:20:16
849.62,3,3,David,David,2021-07-01 05:18:03
935.92,10,7,Kyle,Hannah,2021-08-30 07:57:49
948.88,3,14,David,Oscar,2021-10-18 07:54:50
124.43,18,6,Steve,Grace,2021-02-12 18:41:00
83.63,3,9,David,Julia,2021-08-10 06:41:04
244.78,12,16,Mia,Quinn,2021-09-01 20:31:24
360.34,2,4,Charlie,Eva,2021-09-03 16:50:23
165.11,15,17,Paul,Rachel,2021-12-23 19:28:44
634.36,12,15,Mia,Paul,2021-03-20 16:17:09
254.41,16,13,Quinn,Nora,2021-06-14 23:34:49
955.27,18,1,Steve,Bob,2021-03-30 15:20:08
707.50,1,12,Bob,Mia,2021-02-23 14:42:53
388.19,7,7,Hannah,Hannah,2021-01-13 04:34:09
51.49,10,5,Kyle,Frank,2021-08-25 09:29:53
603.91,10,10,Kyle,Kyle,2021-11-10 23:01:37
302.99,1,13,Bob,Nora,2021-06-21 11:02:40
394.31,6,2,Grace,Charlie,2021-03-08 05:46:56
839.30,20,2,Alice,Charlie,2021-12-04 12:15:51
956.38,15,19,Paul,Tina,2021-05-16 08:06:58
677.91,6,17,Grace,Rachel,2021-12-20 01:41:43
827.81,1,8,Bob,Ivan,2021-02-21 23:42:30
541.71,8,7,Ivan,Hannah,2021-02-03 12:51:43
331.29,7,16,Hannah,Quinn,2021-10-26 21:44:13
231.15,14,15,Oscar,Paul,2021-08-17 21:24:14
512.54,4,6,Eva,Grace,2021-01-06 05:47:08
844.11,18,4,Steve,Eva,2021-04-05 01:48:49
403.76,12,5,Mia,Frank,2021-12-16 01:32:28
626.57,14,4,Oscar,Eva,2021-05-02 03:32:40
183.40,7,2,Hannah,Charlie,2021-02-23 01:38:46
360.86,14,4,Oscar,Eva,2021-09-05 18:34:09
206.45,1,4,Bob,Eva,2021-11-26 07:05:32
469.90,18,4,Steve,Eva,2021-10-17 07:58:54
71.70,15,10,Paul,Kyle,2021-05-01 22:15:45
362.79,14,8,Oscar,Ivan,2021-10-05 21:31:10
25.05,16,18,Quinn,Steve,2021-03-20 15:08:02
790.04,9,14,Julia,Oscar,2021-07-11 03:00:23
757.33,14,3,Oscar,David,2021-06-21 14:21:46
281.67,2,15,Charlie,Paul,2021-02-19 19:09:39
674.40,11,7,Lily,Hannah,2021-07-11 16:04:22
953.95,13,7,Nora,Hannah,2021-12-12 07:43:48
332.09,20,19,Alice,Tina,2021-04-05 00:04:49
690.73,12,9,Mia,Julia,2021-08-02 21:13:12
948.63,7,5,Hannah,Frank,2021-10-23 19:21:04
811.10,1,6,Bob,Grace,2021-06-28 11:20:47
373.01,13,15,Nora,Paul,2021-11-02 03:29:06
376.57,7,12,Hannah,Mia,2021-03-27 04:26:28
728.89,18,17,Steve,Rachel,2021-10-01 20:04:23
275.52,11,15,Lily,Paul,2021-01-01 22:54:54
459.84,19,4,Tina,Eva,2021-05-27 20:09:55
560.00,1,13,Bob,Nora,2021-11-06 17:48:41
851.61,10,20,Kyle,Alice,2021-03-02 02:51:10
879.83,1,11,Bob,Lily,2021-01-30 01:32:38
95.73,20,19,Alice,Tina,2021-03-24 04:01:12
53.37,9,4,Julia,Eva,2021-07-14 03:44:53
150.02,10,11,Kyle,Lily,2021-09-25 16:34:15
586.14,3,17,David,Rachel,2021-02-19 12:26:49
104.71,14,16,Oscar,Quinn,2021-11-12 05:39:36
632.18,18,3,Steve,David,2021-06-03 00:22:17
822.60,4,4,Eva,Eva,2021-02-21 16:27:30
735.86,13,15,Nora,Paul,2021-08-15 07:25:49
783.06,4,20,Eva,Alice,2021-09-05 12:16:40
140.78,20,2,Alice,Charlie,2021-01-08 23:49:41
645.63,9,5,Julia,Frank,2021-08-26 16:45:19
369.97,15,4,Paul,Eva,2021-05-29 19:59:59
509.80,9,2,Julia,Charlie,2021-11-20 20:17:03
110.06,8,19,Ivan,Tina,2021-02-09 08:30:25
816.60,16,10,Quinn,Kyle,2021-10-02 19:52:14
761.90,13,17,Nora,Rachel,2021-12-16 06:22:01
241.02,12,17,Mia,Rachel,2021-12-25 21:03:17
238.33,14,6,Oscar,Grace,2021-01-14 00:55:32
859.26,4,16,Eva,Quinn,2021-05-05 23:02:00
689.18,10,14,Kyle,Oscar,2021-10-12 13:36:41
535.37,20,20,Alice,Alice,2021-03-04 20:00:38
812.76,15,16,Paul,Quinn,2021-03-06 14:16:42
434.65,5,3,Frank,David,2021-01-30 11:21:17
663.37,8,5,Ivan,Frank,2021-12-04 20:16:48
778.25,10,5,Kyle,Frank,2021-03-10 09:30:22
518.10,18,2,Steve,Charlie,2021-10-16 18:28:27
808.68,13,11,Nora,Lily,2021-04-30 00:01:34
725.54,14,16,Oscar,Quinn,2021-07-28 22:30:43
648.01,5,15,Frank,Paul,2021-03-05 04:18:17
583.86,20,11,Alice,Lily,2021-05-26 17:46:57
931.99,5,19,Frank,Tina,2021-04-21 17:50:24
673.09,5,15,Frank,Paul,2021-11-04 19:30:38
560.62,5,13,Frank,Nora,2021-03-21 13:33:05
716.82,16,11,Quinn,Lily,2021-08-29 21:03:21
94.06,8,1,Ivan,Bob,2021-08-28 16:53:36
580.77,14,20,Oscar,Alice,2021-01-19 00:47:34
105.08,4,11,Eva,Lily,2021-05-18 21:19:16
799.77,9,10,Julia,Kyle,2021-02-16 13:14:15
261.25,7,20,Hannah,Alice,2021-02-28 00:08:53
96.85,1,18,Bob,Steve,2021-02-02 12:19:11
18.36,10,7,Kyle,Hannah,2021-08-19 10:04:12
532.18,17,8,Rachel,Ivan,2021-03-18 05:58:14
957.14,11,1,Lily,Bob,2021-02-13 03:25:43
566.33,2,2,Charlie,Charlie,2021-12-12 23:49:35
898.76,18,19,Steve,Tina,2021-04-06 03:38:40
868.40,19,4,Tina,Eva,2021-01-08 21:26:22
179.50,17,2,Rachel,Charlie,2021-01-03 02:01:05
742.80,1,7,Bob,Hannah,2021-06-03 19:56:49
912.88,16,4,Quinn,Eva,2021-11-18 08:14:38
272.97,3,14,David,Oscar,2021-11-29 10:53:43
260.54,4,9,Eva,Julia,2021-10-29 20:59:08
161.62,11,12,Lily,Mia,2021-07-31 02:05:44
556.16,14,10,Oscar,Kyle,2021-02-20 06:52:46
478.42,16,15,Quinn,Paul,2021-11-16 11:37:29
574.71,19,12,Tina,Mia,2021-03-10 05:21:11
985.61,5,12,Frank,Mia,2021-08-01 06:05:06
823.02,13,5,Nora,Frank,2021-10-25 00:32:16
727.70,14,20,Oscar,Alice,2021-02-05 17:07:11
821.20,19,1,Tina,Bob,2021-12-13 23:58:07
171.79,7,18,Hannah,Steve,2021-06-06 06:58:31
389.56,3,14,David,Oscar,2021-09-27 01:38:11
754.44,17,11,Rachel,Lily,2021-11-15 13:15:50
309.66,1,1,Bob,Bob,2021-06-20 23:37:54
717.68,6,18,Grace,Steve,2021-11-09 09:14:57
757.69,16,18,Quinn,Steve,2021-06-24 21:16:01
416.27,2,20,Charlie,Alice,2021-07-13 07:53:44
207.50,20,4,Alice,Eva,2021-07-12 11:18:58
383.68,19,7,Tina,Hannah,2021-01-31 20:31:42
430.33,13,7,Nora,Hannah,2021-08-02 05:37:24
895.33,13,16,Nora,Quinn,2021-08-01 06:23:02
279.35,11,6,Lily,Grace,2021-09-17 20:01:03
646.70,4,9,Eva,Julia,2021-11-17 12:53:42
