amount,from_user_id,to_user_id,from_name,to_name,created_at
471.93,10,17,Kyle,Rachel,2022-11-25 17:57:12
196.99,12,20,Mia,Alice,2022-01-15 00:59:37
446.89,19,17,Tina,Rachel,2022-02-18 16:11:30
49.06,2,13,Charlie,Nora,2022-09-07 12:22:01
235.91,10,19,Kyle,Tina,2022-07-22 13:11:01
543.89,1,2,Bob,Charlie,2022-12-22 09:13:12
586.85,15,16,Paul,Quinn,2022-05-19 03:15:29
860.41,20,18,Alice,Steve,2022-10-01 16:05:50
385.14,3,11,David,Lily,2022-06-28 06:01:54
69.89,13,3,Nora,David,2022-10-21 04:01:32
783.98,11,11,Lily,Lily,2022-07-11 02:39:51
994.35,4,20,Eva,Alice,2022-07-24 02:57:52
732.03,18,12,Steve,Mia,2022-05-28 13:44:47
345.93,15,18,Paul,Steve,2022-01-28 21:18:24
485.47,1,1,Bob,Bob,2022-10-19 17:49:18
699.01,11,18,Lily,Steve,2022-02-19 23:40:59
85.06,9,19,Julia,Tina,2022-07-06 15:14:18
363.21,17,9,Rachel,Julia,2022-01-24 13:52:37
551.90,20,10,Alice,Kyle,2022-06-14 14:29:43
170.16,18,13,Steve,Nora,2022-09-16 12:03:10
389.89,1,15,Bob,Paul,2022-09-23 13:46:00
240.67,11,11,Lily,Lily,2022-10-22 02:48:58
271.04,17,9,Rachel,Julia,2022-07-06 06:49:32
310.06,6,18,Grace,Steve,2022-08-08 01:28:08
852.45,3,1,David,Bob,2022-04-09 11:48:06
28.46,4,20,Eva,Alice,2022-07-18 14:11:01
326.87,11,12,Lily,Mia,2022-04-10 05:12:20
338.45,8,4,Ivan,Eva,2022-05-21 07:35:29
128.93,6,8,Grace,Ivan,2022-08-26 00:29:40
352.34,18,3,Steve,David,2022-02-05 12:44:23
395.61,13,17,Nora,Rachel,2022-11-15 17:31:14
878.33,11,13,Lily,Nora,2022-01-19 15:46:03
243.47,4,14,Eva,Oscar,2022-07-30 09:07:57
637.13,7,17,Hannah,Rachel,2022-12-09 14:48:03
778.44,16,18,Quinn,Steve,2022-02-15 06:33:18
505.09,8,3,Ivan,David,2022-08-27 02:45:10
122.44,13,4,Nora,Eva,2022-09-09 00:20:55
750.28,7,4,Hannah,Eva,2022-02-17 01:59:29
18.26,8,17,Ivan,Rachel,2022-03-06 01:39:44
166.10,8,19,Ivan,Tina,2022-02-09 22:55:07
963.34,13,8,Nora,Ivan,2022-02-12 22:33:57
618.06,11,13,Lily,Nora,2022-03-18 00:28:27
193.83,13,10,Nora,Kyle,2022-04-10 03:22:47
792.04,14,1,Oscar,Bob,2022-11-08 12:55:34
246.36,15,5,Paul,Frank,2022-06-27 08:34:36
302.59,20,3,Alice,David,2022-03-15 01:20:14
821.99,12,17,Mia,Rachel,2022-10-12 23:26:59
888.15,5,14,Frank,Oscar,2022-06-25 10:52:23
970.24,14,3,Oscar,David,2022-07-30 06:39:20
309.94,5,20,Frank,Alice,2022-01-02 13:32:17
940.84,9,1,Julia,Bob,2022-04-16 02:04:00
633.70,5,18,Frank,Steve,2022-01-04 01:16:48
429.02,5,20,Frank,Alice,2022-03-29 22:42:01
285.26,6,11,Grace,Lily,2022-07-03 23:47:25
656.16,8,10,Ivan,Kyle,2022-11-29 22:03:37
708.05,1,8,Bob,Ivan,2022-07-17 21:11:41
485.93,14,15,Oscar,Paul,2022-05-01 11:42:40
182.62,12,15,Mia,Paul,2022-12-18 10:57:53
234.15,17,2,Rachel,Charlie,2022-08-28 10:26:58
473.57,15,5,Paul,Frank,2022-09-07 04:37:09
410.75,6,17,Grace,Rachel,2022-04-02 01:12:13
947.68,2,6,Charlie,Grace,2022-06-21 23:32:23
84.40,3,12,David,Mia,2022-09-14 07:05:46
638.26,16,20,Quinn,Alice,2022-08-25 14:48:18
657.76,14,13,Oscar,Nora,2022-10-26 06:08:50
472.18,19,14,Tina,Oscar,2022-10-22 14:52:21
400.51,13,15,Nora,Paul,2022-12-12 00:30:51
512.40,7,14,Hannah,Oscar,2022-07-26 20:24:08
9.80,7,9,Hannah,Julia,2022-08-19 20:10:36
785.81,18,19,Steve,Tina,2022-03-28 09:44:18
941.13,4,7,Eva,Hannah,2022-11-01 01:31:38
576.50,12,1,Mia,Bob,2022-07-10 03:43:23
225.89,7,9,Hannah,Julia,2022-12-24 09:52:31
325.09,17,15,Rachel,Paul,2022-09-30 20:31:31
827.17,18,14,Steve,Oscar,2022-12-08 17:20:28
44.85,7,17,Hannah,Rachel,2022-12-17 00:39:40
358.25,11,9,Lily,Julia,2022-12-18 04:53:41
302.99,14,5,Oscar,Frank,2022-05-10 16:51:13
304.82,13,1,Nora,Bob,2022-12-04 20:40:21
531.21,1,2,Bob,Charlie,2022-04-14 02:40:21
899.60,17,6,Rachel,Grace,2022-04-07 17:50:42
919.12,12,2,Mia,Charlie,2022-04-16 17:29:52
521.53,10,20,Kyle,Alice,2022-09-17 17:14:54
268.31,5,8,Frank,Ivan,2022-12-11 11:19:43
585.76,7,1,Hannah,Bob,2022-04-11 16:43:47
344.00,20,15,Alice,Paul,2022-08-01 21:30:41
80.52,4,20,Eva,Alice,2022-01-22 02:22:32
89.78,4,5,Eva,Frank,2022-06-13 12:57:39
387.73,6,3,Grace,David,2022-12-12 21:49:28
989.12,18,4,Steve,Eva,2022-01-27 03:25:21
66.29,18,18,Steve,Steve,2022-08-06 19:13:49
176.04,16,4,Quinn,Eva,2022-05-16 19:25:22
93.10,4,12,Eva,Mia,2022-09-10 21:49:06
75.24,11,11,Lily,Lily,2022-12-29 23:36:53
418.74,5,15,Frank,Paul,2022-02-26 22:03:25
69.19,13,2,Nora,Charlie,2022-05-28 22:32:26
239.64,18,9,Steve,Julia,2022-10-09 04:04:05
707.10,1,1,Bob,Bob,2022-01-03 13:14:40
130.23,2,1,Charlie,Bob,2022-07-23 13:32:25
977.77,16,11,Quinn,Lily,2022-02-13 21:02:46
540.39,11,7,Lily,Hannah,2022-12-16 21:30:46
325.96,12,6,Mia,Grace,2022-12-11 10:19:11
718.61,5,14,Frank,Oscar,2022-01-17 20:39:53
169.07,14,2,Oscar,Charlie,2022-02-16 06:54:17
747.95,9,20,Julia,Alice,2022-11-26 20:58:26
132.88,2,2,Charlie,Charlie,2022-10-25 21:57:33
321.57,7,11,Hannah,Lily,2022-08-27 23:36:47
958.66,7,9,Hannah,Julia,2022-04-19 20:57:19
685.45,7,6,Hannah,Grace,2022-01-31 20:19:25
219.05,15,15,Paul,Paul,2022-10-14 04:39:21
451.52,15,10,Paul,Kyle,2022-07-17 06:41:53
927.82,9,11,Julia,Lily,2022-01-18 18:34:19
349.29,1,20,Bob,Alice,2022-06-01 11:25:04
636.17,9,20,Julia,Alice,2022-11-23 18:38:27
619.49,20,4,Alice,Eva,2022-06-18 14:46:55
681.01,2,17,Charlie,Rachel,2022-11-06 03:34:23
775.88,2,20,Charlie,Alice,2022-02-21 18:58:25
352.91,5,19,Frank,Tina,2022-11-08 12:16:54
308.01,14,11,Oscar,Lily,2022-02-24 21:50:03
171.96,18,19,Steve,Tina,2022-12-04 20:51:18
45.21,12,20,Mia,Alice,2022-01-23 00:03:22
508.99,9,19,Julia,Tina,2022-12-17 05:40:11
95.01,1,4,Bob,Eva,2022-06-23 00:49:37
886.87,5,14,Frank,Oscar,2022-04-06 18:30:41
925.98,1,7,Bob,Hannah,2022-10-29 12:29:10
247.76,12,16,Mia,Quinn,2022-02-03 17:38:50
727.89,6,2,Grace,Charlie,2022-07-21 08:47:21
134.58,5,1,Frank,Bob,2022-03-03 22:08:19
840.90,18,15,Steve,Paul,2022-05-15 13:40:23
546.70,19,13,Tina,Nora,2022-04-26 03:02:54
645.83,19,2,Tina,Charlie,2022-07-04 10:10:11
973.53,18,7,Steve,Hannah,2022-10-05 08:52:17
685.57,15,11,Paul,Lily,2022-03-28 07:54:43
987.87,7,1,Hannah,Bob,2022-03-06 22:06:44
317.83,12,14,Mia,Oscar,2022-04-22 03:19:24
835.31,9,16,Julia,Quinn,2022-11-18 08:25:57
540.13,10,4,Kyle,Eva,2022-01-13 09:34:28
428.87,19,16,Tina,Quinn,2022-05-03 14:49:42
337.88,13,17,Nora,Rachel,2022-12-09 07:47:09
570.86,14,17,Oscar,Rachel,2022-03-09 20:05:22
538.08,12,1,Mia,Bob,2022-06-02 03:18:50
139.33,6,20,Grace,Alice,2022-02-06 05:10:35
974.51,16,13,Quinn,Nora,2022-01-22 22:02:13
984.84,14,14,Oscar,Oscar,2022-06-17 21:25:35
42.54,4,19,Eva,Tina,2022-04-05 03:56:14
41.70,9,8,Julia,Ivan,2022-03-21 05:11:14
33.96,15,3,Paul,David,2022-05-17 14:02:57
6.84,18,4,Steve,Eva,2022-01-19 16:55:51
428.93,3,11,David,Lily,2022-05-02 21:05:00
914.15,14,6,Oscar,Grace,2022-02-07 16:27:37
415.87,1,16,Bob,Quinn,2022-06-21 19:35:04
407.64,16,20,Quinn,Alice,2022-05-05 22:48:22
692.69,12,17,Mia,Rachel,2022-06-04 20:54:06
336.80,13,5,Nora,Frank,2022-10-04 08:53:12
910.85,8,4,Ivan,Eva,2022-01-24 22:25:03
516.07,18,16,Steve,Quinn,2022-06-11 08:11:09
108.82,15,9,Paul,Julia,2022-12-10 03:16:35
515.68,9,20,Julia,Alice,2022-03-13 01:42:47
236.75,1,9,Bob,Julia,2022-10-16 00:15:47
818.96,13,2,Nora,Charlie,2022-08-29 21:51:48
889.44,13,5,Nora,Frank,2022-12-25 10:17:09
656.37,5,8,Frank,Ivan,2022-05-29 09:54:57
646.47,20,4,Alice,Eva,2022-03-07 21:16:19
840.34,9,9,Julia,Julia,2022-08-12 17:23:15
320.00,3,2,David,Charlie,2022-11-04 11:31:25
47.52,5,14,Frank,Oscar,2022-05-12 16:21:13
96.80,4,19,Eva,Tina,2022-11-16 04:11:35
273.84,15,1,Paul,Bob,2022-05-28 13:22:03
785.35,13,7,Nora,Hannah,2022-09-07 23:01:46
296.11,18,5,Steve,Frank,2022-02-25 10:10:03
772.87,1,13,Bob,Nora,2022-07-22 07:42:36
347.71,20,7,Alice,Hannah,2022-02-02 08:31:02
983.62,1,3,Bob,David,2022-02-23 08:25:10
77.17,17,19,Rachel,Tina,2022-03-01 14:59:58
582.09,14,16,Oscar,Quinn,2022-01-29 08:43:32
691.26,9,16,Julia,Quinn,2022-09-29 22:02:14
106.59,19,11,Tina,Lily,2022-08-05 19:20:35
104.99,12,8,Mia,Ivan,2022-05-17 05:58:58
152.59,3,9,David,Julia,2022-04-28 23:28:44
890.32,14,14,Oscar,Oscar,2022-03-31 03:12:06
218.01,2,13,Charlie,Nora,2022-04-05 05:08:23
823.89,12,17,Mia,Rachel,2022-07-09 14:59:35
979.44,15,3,Paul,David,2022-12-01 06:11:40
593.92,1,8,Bob,Ivan,2022-06-25 02:15:59
606.87,11,4,Lily,Eva,2022-01-19 06:26:12
201.00,12,9,Mia,Julia,2022-11-15 17:20:37
169.90,7,14,Hannah,Oscar,2022-12-24 08:55:26
174.28,6,13,Grace,Nora,2022-06-10 10:00:14
959.70,5,9,Frank,Julia,2022-05-29 15:45:32
177.37,4,18,Eva,Steve,2022-02-07 04:50:25
603.21,20,2,Alice,Charlie,2022-01-13 23:26:56
306.09,11,2,Lily,Charlie,2022-04-07 10:59:36
47.15,13,12,Nora,Mia,2022-10-20 09:36:48
504.67,4,14,Eva,Oscar,2022-01-11 13:09:00
738.87,16,15,Quinn,Paul,2022-05-25 11:20:23
405.76,6,12,Grace,Mia,2022-08-28 05:39:55
841.38,14,12,Oscar,Mia,2022-02-22 12:53:04
2.41,9,19,Julia,Tina,2022-02-12 15:12:49
269.33,20,14,Alice,Oscar,2022-02-01 20:36:35
229.66,13,9,Nora,Julia,2022-09-23 17:48:11
304.98,20,7,Alice,Hannah,2022-06-18 23:57:05
747.46,10,2,Kyle,Charlie,2022-08-19 16:04:44
648.15,14,14,Oscar,Oscar,2022-10-07 15:13:38
878.89,7,19,Hannah,Tina,2022-01-10 05:26:00
637.41,15,15,Paul,Paul,2022-06-11 21:31:07
82.78,2,18,Charlie,Steve,2022-02-14 00:03:39
46.47,12,17,Mia,Rachel,2022-12-25 21:03:08
534.77,9,7,Julia,Hannah,2022-04-20 06:33:31
452.76,12,17,Mia,Rachel,2022-06-11 19:15:28
225.08,1,9,Bob,Julia,2022-12-29 03:17:18
781.26,4,18,Eva,Steve,2022-05-01 17:15:46
690.06,4,4,Eva,Eva,2022-07-21 18:16:11
331.03,12,4,Mia,Eva,2022-04-01 04:49:30
951.64,4,13,Eva,Nora,2022-04-01 07:44:41
11.23,16,9,Quinn,Julia,2022-06-24 23:45:14
536.07,8,11,Ivan,Lily,2022-07-09 09:18:34
807.95,9,7,Julia,Hannah,2022-06-28 16:23:41
144.67,7,16,Hannah,Quinn,2022-08-02 20:06:22
9.65,17,11,Rachel,Lily,2022-07-30 23:54:50
893.58,8,19,Ivan,Tina,2022-10-12 20:35:10
138.02,4,17,Eva,Rachel,2022-03-02 14:06:40
189.42,9,18,Julia,Steve,2022-10-05 22:37:22
580.90,20,19,Alice,Tina,2022-06-03 18:05:22
856.26,18,4,Steve,Eva,2022-12-11 14:50:01
784.91,7,2,Hannah,Charlie,2022-04-18 10:35:34
780.86,2,20,Charlie,Alice,2022-01-25 15:50:56
894.96,1,16,Bob,Quinn,2022-03-03 13:33:21
213.39,20,19,Alice,Tina,2022-03-03 10:33:09
803.32,4,2,Eva,Charlie,2022-01-07 15:25:07
578.21,18,4,Steve,Eva,2022-05-15 13:32:48
151.12,11,8,Lily,Ivan,2022-04-06 22:57:28
656.82,8,10,Ivan,Kyle,2022-03-19 09:58:31
8.37,6,4,Grace,Eva,2022-08-08 02:14:56
88.85,2,15,Charlie,Paul,2022-10-29 04:14:12
138.42,7,16,Hannah,Quinn,2022-11-20 18:21:54
720.41,11,20,Lily,Alice,2022-09-01 22:05:41
333.83,13,1,Nora,Bob,2022-04-26 07:52:21
523.07,8,12,Ivan,Mia,2022-05-22 17:31:05
79.93,14,4,Oscar,Eva,2022-06-27 18:54:33
608.68,3,20,David,Alice,2022-03-14 20:48:58
677.02,4,8,Eva,Ivan,2022-11-01 18:54:17
977.39,2,15,Charlie,Paul,2022-09-30 13:49:16
801.25,19,18,Tina,Steve,2022-12-20 11:52:33
655.67,20,15,Alice,Paul,2022-02-14 23:41:04
936.75,7,20,Hannah,Alice,2022-02-05 10:11:38
588.16,13,1,Nora,Bob,2022-05-06 16:36:40
904.24,11,16,Lily,Quinn,2022-12-20 02:04:28
602.44,20,11,Alice,Lily,2022-02-15 23:29:02
36.32,7,11,Hannah,Lily,2022-09-11 22:33:43
629.07,18,12,Steve,Mia,2022-07-30 10:37:45
757.73,10,16,Kyle,Quinn,2022-09-05 14:16:04
542.39,19,7,Tina,Hannah,2022-12-01 01:36:52
293.99,11,11,Lily,Lily,2022-03-16 05:59:22
485.37,14,1,Oscar,Bob,2022-09-15 19:06:44
737.29,3,2,David,Charlie,2022-11-21 03:12:56
115.25,15,6,Paul,Grace,2022-07-05 09:19:03
839.42,8,12,Ivan,Mia,2022-09-12 15:26:06
913.46,14,15,Oscar,Paul,2022-01-17 22:27:06
721.44,8,17,Ivan,Rachel,2022-07-11 20:27:35
579.46,18,4,Steve,Eva,2022-04-03 07:44:05
609.29,15,8,Paul,Ivan,2022-01-03 09:47:19
743.97,15,13,Paul,Nora,2022-10-16 13:25:59
723.49,17,12,Rachel,Mia,2022-07-20 18:11:36
817.93,18,10,Steve,Kyle,2022-08-05 17:36:48
780.00,10,2,Kyle,Charlie,2022-02-05 11:14:02
976.46,12,19,Mia,Tina,2022-06-19 00:10:24
433.06,19,17,Tina,Rachel,2022-12-02 15:04:59
349.45,14,12,Oscar,Mia,2022-01-21 22:29:39
979.15,6,13,Grace,Nora,2022-11-06 06:50:29
245.46,6,17,Grace,Rachel,2022-01-29 11:24:43
404.55,16,10,Quinn,Kyle,2022-08-12 08:14:13
358.71,8,9,Ivan,Julia,2022-11-06 15:25:37
138.07,18,10,Steve,Kyle,2022-06-19 19:35:31
62.49,15,20,Paul,Alice,2022-12-01 11:24:54
487.28,14,8,Oscar,Ivan,2022-08-24 08:31:18
375.21,14,15,Oscar,Paul,2022-02-03 01:27:08
164.69,9,12,Julia,Mia,2022-12-13 04:14:13
15.89,9,15,Julia,Paul,2022-06-24 01:58:07
824.60,12,6,Mia,Grace,2022-06-19 10:36:45
292.19,4,18,Eva,Steve,2022-08-07 19:00:32
836.75,7,10,Hannah,Kyle,2022-06-18 15:59:03
128.95,17,8,Rachel,Ivan,2022-05-15 14:39:21
563.69,2,18,Charlie,Steve,2022-08-30 03:41:07
117.28,18,18,Steve,Steve,2022-12-06 18:47:01
437.00,20,2,Alice,Charlie,2022-02-02 19:51:55
904.11,1,14,Bob,Oscar,2022-07-12 04:13:26
401.22,2,1,Charlie,Bob,2022-05-25 04:28:06
945.14,11,14,Lily,Oscar,2022-06-05 00:23:48
155.40,11,18,Lily,Steve,2022-03-19 20:24:56
539.90,15,3,Paul,David,2022-01-09 20:20:38
593.45,13,9,Nora,Julia,2022-05-14 13:43:45
29.37,1,10,Bob,Kyle,2022-06-07 19:04:58
253.88,7,13,Hannah,Nora,2022-01-10 13:12:54
497.45,11,15,Lily,Paul,2022-12-01 16:29:37
817.85,15,14,Paul,Oscar,2022-11-12 05:21:05
337.77,4,11,Eva,Lily,2022-06-30 14:42:52
632.38,14,20,Oscar,Alice,2022-06-19 03:35:24
367.54,11,5,Lily,Frank,2022-08-10 04:17:06
703.46,5,20,Frank,Alice,2022-07-09 07:51:41
627.47,11,13,Lily,Nora,2022-02-07 04:23:58
117.64,1,16,Bob,Quinn,2022-05-01 16:00:33
154.58,14,19,Oscar,Tina,2022-05-17 22:17:44
586.67,20,3,Alice,David,2022-04-07 16:41:50
428.13,12,12,Mia,Mia,2022-05-22 20:45:14
454.35,2,19,Charlie,Tina,2022-07-27 20:42:12
131.08,11,7,Lily,Hannah,2022-06-16 12:45:00
315.38,16,6,Quinn,Grace,2022-05-25 15:45:08
277.32,19,2,Tina,Charlie,2022-10-21 09:46:37
980.96,8,8,Ivan,Ivan,2022-10-12 03:52:03
678.00,18,6,Steve,Grace,2022-11-10 08:33:07
141.89,5,9,Frank,Julia,2022-11-03 13:08:07
958.87,18,19,Steve,Tina,2022-10-18 23:09:17
714.95,12,5,Mia,Frank,2022-09-09 08:18:13
415.05,2,9,Charlie,Julia,2022-04-25 18:41:00
398.72,20,10,Alice,Kyle,2022-06-18 18:15:34
229.73,8,17,Ivan,Rachel,2022-11-13 13:41:10
196.01,8,12,Ivan,Mia,2022-10-20 02:54:13
716.24,8,8,Ivan,Ivan,2022-09-11 22:17:08
577.83,7,16,Hannah,Quinn,2022-07-15 09:28:48
933.49,17,7,Rachel,Hannah,2022-03-28 19:44:10
291.53,13,5,Nora,Frank,2022-06-28 19:16:03
645.17,8,4,Ivan,Eva,2022-02-24 21:28:40
212.20,6,1,Grace,Bob,2022-12-22 19:47:01
828.30,5,6,Frank,Grace,2022-01-31 09:21:09
242.16,4,14,Eva,Oscar,2022-03-02 07:05:09
117.52,3,16,David,Quinn,2022-05-24 19:33:16
162.39,13,17,Nora,Rachel,2022-03-07 13:31:56
104.37,2,12,Charlie,Mia,2022-01-01 11:49:54
147.31,9,12,Julia,Mia,2022-11-08 17:27:06
975.31,1,20,Bob,Alice,2022-07-09 13:46:10
910.95,14,16,Oscar,Quinn,2022-11-05 04:26:33
448.86,20,8,Alice,Ivan,2022-11-14 05:42:22
427.70,15,6,Paul,Grace,2022-08-31 02:40:43
438.85,15,11,Paul,Lily,2022-03-13 03:35:24
9.05,2,11,Charlie,Lily,2022-08-08 13:27:58
205.12,2,3,Charlie,David,2022-06-17 05:24:58
416.38,14,11,Oscar,Lily,2022-08-21 18:01:08
404.66,7,18,Hannah,Steve,2022-11-15 04:31:21
569.94,16,3,Quinn,David,2022-12-23 17:44:58
121.60,6,3,Grace,David,2022-04-15 04:52:46
537.95,8,1,Ivan,Bob,2022-04-03 05:56:46
252.83,15,15,Paul,Paul,2022-03-01 09:29:55
449.93,3,18,David,Steve,2022-04-24 05:21:12
403.88,18,4,Steve,Eva,2022-04-22 06:17:58
958.28,1,7,Bob,Hannah,2022-06-29 03:27:27
235.06,6,19,Grace,Tina,2022-08-12 18:51:34
109.14,7,2,Hannah,Charlie,2022-11-28 00:10:55
503.44,15,13,Paul,Nora,2022-05-01 16:34:57
287.56,14,10,Oscar,Kyle,2022-10-08 11:31:15
65.54,7,19,Hannah,Tina,2022-05-03 19:30:28
372.06,12,19,Mia,Tina,2022-05-16 15:13:36
19.32,5,8,Frank,Ivan,2022-05-06 15:32:24
416.74,9,15,Julia,Paul,2022-07-06 06:08:08
686.51,11,14,Lily,Oscar,2022-11-01 06:01:18
273.14,8,20,Ivan,Alice,2022-06-05 14:35:10
859.09,19,14,Tina,Oscar,2022-08-31 12:18:12
81.00,10,12,Kyle,Mia,2022-05-15 05:59:25
168.71,1,11,Bob,Lily,2022-06-22 14:49:06
239.62,10,8,Kyle,Ivan,2022-04-29 15:56:08
70.80,19,13,Tina,Nora,2022-11-09 05:18:08
793.00,1,7,Bob,Hannah,2022-02-18 14:24:28
40.92,20,20,Alice,Alice,2022-07-06 21:46:21
859.41,19,8,Tina,Ivan,2022-11-09 23:16:19
732.06,5,4,Frank,Eva,2022-05-09 16:43:17
784.22,11,6,Lily,Grace,2022-08-25 18:41:46
298.67,6,4,Grace,Eva,2022-01-03 14:12:18
226.15,14,7,Oscar,Hannah,2022-05-13 09:58:07
966.48,2,20,Charlie,Alice,2022-02-16 17:40:35
226.83,15,6,Paul,Grace,2022-11-17 23:31:01
552.75,4,11,Eva,Lily,2022-04-09 00:59:47
466.92,6,10,Grace,Kyle,2022-12-13 00:28:54
591.53,7,7,Hannah,Hannah,2022-05-22 20:50:26
625.87,1,2,Bob,Charlie,2022-11-09 21:50:26
595.85,11,20,Lily,Alice,2022-06-01 06:56:30
299.10,5,4,Frank,Eva,2022-06-26 20:24:36
254.58,19,20,Tina,Alice,2022-06-28 05:37:48
615.80,15,9,Paul,Julia,2022-01-25 16:33:01
874.13,9,5,Julia,Frank,2022-05-16 07:33:20
496.40,10,10,Kyle,Kyle,2022-12-22 17:33:53
930.28,19,7,Tina,Hannah,2022-05-29 21:06:51
840.47,3,9,David,Julia,2022-09-27 12:22:35
857.55,5,12,Frank,Mia,2022-06-16 00:15:33
470.36,9,1,Julia,Bob,2022-06-05 01:49:00
530.23,9,10,Julia,Kyle,2022-05-12 07:07:28
468.02,16,14,Quinn,Oscar,2022-10-29 00:05:34
356.23,17,17,Rachel,Rachel,2022-06-10 08:40:59
562.42,1,6,Bob,Grace,2022-02-21 18:17:45
93.42,8,1,Ivan,Bob,2022-12-04 01:32:50
311.14,3,17,David,Rachel,2022-05-07 03:11:09
312.45,6,11,Grace,Lily,2022-06-27 17:14:37
380.90,15,14,Paul,Oscar,2022-09-08 14:50:36
553.77,17,19,Rachel,Tina,2022-10-31 18:23:39
393.15,18,19,Steve,Tina,2022-07-09 01:22:39
374.20,19,5,Tina,Frank,2022-01-18 00:15:23
778.81,1,1,Bob,Bob,2022-09-10 07:57:49
721.35,1,8,Bob,Ivan,2022-04-25 10:54:23
540.08,16,18,Quinn,Steve,2022-12-06 09:34:02
830.48,16,5,Quinn,Frank,2022-03-13 14:35:31
956.33,10,3,Kyle,David,2022-04-28 10:21:02
30.59,3,5,David,Frank,2022-05-21 17:02:12
852.13,14,10,Oscar,Kyle,2022-05-29 12:13:14
289.86,3,7,David,Hannah,2022-11-07 17:39:01
313.70,11,5,Lily,Frank,2022-04-19 10:29:10
419.84,13,18,Nora,Steve,2022-11-07 00:21:19
973.39,4,5,Eva,Frank,2022-01-09 01:53:50
955.22,12,12,Mia,Mia,2022-08-13 16:31:20
790.69,14,19,Oscar,Tina,2022-03-03 23:55:13
270.94,11,13,Lily,Nora,2022-07-04 02:26:07
191.82,3,20,David,Alice,2022-06-20 16:06:37
506.40,12,19,Mia,Tina,2022-04-16 08:44:41
666.47,19,6,Tina,Grace,2022-05-03 03:22:27
805.22,4,9,Eva,Julia,2022-09-12 23:27:09
33.75,11,14,Lily,Oscar,2022-03-18 23:07:11
575.40,7,20,Hannah,Alice,2022-09-10 10:13:43
854.28,17,19,Rachel,Tina,2022-07-29 20:33:55
451.37,5,14,Frank,Oscar,2022-10-17 10:59:21
770.02,17,16,Rachel,Quinn,2022-07-11 22:49:56
363.22,6,13,Grace,Nora,2022-12-12 06:27:02
836.39,13,15,Nora,Paul,2022-12-20 22:50:33
135.45,8,10,Ivan,Kyle,2022-05-30 13:31:37
161.81,9,18,Julia,Steve,2022-02-28 23:14:02
991.01,20,4,Alice,Eva,2022-06-15 04:18:10
816.35,18,11,Steve,Lily,2022-02-02 01:24:47
741.87,6,16,Grace,Quinn,2022-04-21 22:30:29
830.24,10,7,Kyle,Hannah,2022-04-13 12:48:41
404.25,3,11,David,Lily,2022-01-03 11:32:26
767.86,18,16,Steve,Quinn,2022-04-26 18:05:44
847.73,16,15,Quinn,Paul,2022-07-28 13:25:50
161.76,15,2,Paul,Charlie,2022-04-09 21:58:26
613.97,11,13,Lily,Nora,2022-11-07 23:38:13
566.17,6,8,Grace,Ivan,2022-11-10 11:32:23
60.66,11,15,Lily,Paul,2022-02-26 04:02:00
929.57,14,6,Oscar,Grace,2022-07-22 09:59:14
407.03,14,5,Oscar,Frank,2022-05-09 17:24:41
263.27,11,1,Lily,Bob,2022-04-16 18:40:41
574.71,1,10,Bob,Kyle,2022-06-25 14:44:46
654.10,20,9,Alice,Julia,2022-07-26 16:37:55
785.17,15,15,Paul,Paul,2022-09-29 17:24:00
216.35,3,13,David,Nora,2022-06-18 22:41:51
405.95,12,11,Mia,Lily,2022-10-23 23:09:55
413.40,16,9,Quinn,Julia,2022-08-08 14:34:05
179.05,17,7,Rachel,Hannah,2022-11-29 06:47:31
814.51,5,18,Frank,Steve,2022-04-25 03:59:46
274.98,1,2,Bob,Charlie,2022-07-25 07:46:40
619.07,19,2,Tina,Charlie,2022-01-19 21:26:53
590.37,16,10,Quinn,Kyle,2022-06-15 06:31:53
352.71,1,1,Bob,Bob,2022-11-21 00:12:07
504.75,12,10,Mia,Kyle,2022-05-02 13:01:58
730.76,9,12,Julia,Mia,2022-12-02 02:05:52
941.38,2,15,Charlie,Paul,2022-09-20 23:35:58
928.16,18,8,Steve,Ivan,2022-05-16 01:16:05
451.84,11,12,Lily,Mia,2022-03-09 08:52:30
882.70,6,20,Grace,Alice,2022-09-25 23:08:13
593.02,20,20,Alice,Alice,2022-07-12 16:17:26
307.38,3,19,David,Tina,2022-04-29 01:49:41
697.28,19,9,Tina,Julia,2022-03-29 06:19:10
722.72,3,1,David,Bob,2022-01-28 23:00:06
888.14,14,10,Oscar,Kyle,2022-03-27 03:51:21
749.56,13,4,Nora,Eva,2022-03-29 05:05:09
629.46,13,6,Nora,Grace,2022-01-31 14:11:06
58.27,4,16,Eva,Quinn,2022-04-23 06:30:46
198.99,12,14,Mia,Oscar,2022-03-19 00:48:53
380.63,1,3,Bob,David,2022-11-05 10:02:45
551.90,18,9,Steve,Julia,2022-08-13 16:53:55
755.46,14,14,Oscar,Oscar,2022-08-03 13:50:01
475.15,3,10,David,Kyle,2022-07-19 20:01:22
612.90,13,12,Nora,Mia,2022-04-09 03:48:00
821.63,5,18,Frank,Steve,2022-03-11 10:44:49
612.30,3,15,David,Paul,2022-05-01 06:21:04
827.40,2,15,Charlie,Paul,2022-03-28 18:25:01
356.04,17,20,Rachel,Alice,2022-04-22 20:02:37
703.93,3,12,David,Mia,2022-08-23 08:07:56
792.56,3,8,David,Ivan,2022-12-29 03:55:24
